ligand,freenrg,error,engine,analysis,method
lig_ejm45,0.4862341624201991,0.20826002569431665,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm53,4.5899279345478865,0.4547939773583105,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm44,0.5911545325826543,0.07949689443120271,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm54,-1.3123101047386716,0.14815319302652993,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm55,-0.017318439267470332,0.0824709034782153,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm48,0.4325115397445655,0.16537369992627152,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm43,0.15657565627775535,0.05546398145968478,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm46,-1.1798515654356763,0.07511072569970637,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm47,-0.29914381837471016,0.09403205599265095,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm42,0.763947410127703,0.053830623335469,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm50,-0.31993693674616797,0.10744832722296332,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm49,-1.48656528272247,0.19306532969496978,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_ejm31,-0.524609743235615,0.16435732910523893,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_jmc27,-0.9389503530837165,0.09048130914708992,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_jmc30,-0.2797991605287926,0.09236811670397618,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_jmc23,-0.5386139526092647,0.08716538184409436,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_jmc28,-0.12325187895802425,0.09440767132207988,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
