lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3402744_300,lig_CHEMBL3402754_40,-3.0709 kcal/mol,0.1423 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,2.3335 kcal/mol,0.3542 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402748_5300,-0.4035 kcal/mol,0.1594 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402753_200,-6.3382 kcal/mol,0.2149 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-2.5311 kcal/mol,0.1844 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402761_1,-2.4346 kcal/mol,0.2987 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402750_400,lig_CHEMBL3402752_30000,3.8459 kcal/mol,0.1455 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-2.0787 kcal/mol,0.3721 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402748_5300,2.2162 kcal/mol,0.1772 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,-0.2475 kcal/mol,0.1444 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402751_2100,lig_CHEMBL3402752_30000,0.3626 kcal/mol,0.1070 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,0.6131 kcal/mol,0.0434 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-0.9335 kcal/mol,0.0857 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402749_500,lig_CHEMBL3402750_400,-1.1577 kcal/mol,0.1327 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,-0.1859 kcal/mol,0.1184 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,0.1501 kcal/mol,0.1119 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
