lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_CHEMBL3402744_300,lig_CHEMBL3402754_40,-3.4059 kcal/mol,0.4216 kcal/mol,-5.219988939675325,-1.591888784166057,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,0.9582 kcal/mol,0.3937 kcal/mol,-0.7357183753878773,2.652188578630957,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402744_300,lig_CHEMBL3402748_5300,3.0673 kcal/mol,0.2109 kcal/mol,2.160075184784845,3.9745454719301554,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402744_300,lig_CHEMBL3402753_200,0.1268 kcal/mol,0.3782 kcal/mol,-1.5005514072746207,1.754152724940546,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402750_400,lig_CHEMBL3402752_30000,2.7815 kcal/mol,0.1380 kcal/mol,2.1877919714760394,3.375260409453239,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402754_40,lig_CHEMBL3402761_1,-3.4547 kcal/mol,0.3502 kcal/mol,-4.961678820157376,-1.9476978819996567,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-2.9608 kcal/mol,0.4485 kcal/mol,-4.890733153673487,-1.0309142169809462,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-1.0964 kcal/mol,0.0854 kcal/mol,-1.463869458263652,-0.7289304433535706,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402748_5300,2.1953 kcal/mol,0.3689 kcal/mol,0.6078863278568636,3.7826616725804993,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,0.3818 kcal/mol,0.0451 kcal/mol,0.1877083480823321,0.5759212578178317,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,0.2682 kcal/mol,0.1101 kcal/mol,-0.20562817358685215,0.7419504571366458,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402751_2100,lig_CHEMBL3402752_30000,0.1713 kcal/mol,0.0762 kcal/mol,-0.15673742763437581,0.4993299397858595,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402749_500,lig_CHEMBL3402750_400,-0.9733 kcal/mol,0.0587 kcal/mol,-1.225878773029525,-0.7206465460784447,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-2.3453 kcal/mol,0.1970 kcal/mol,-3.1931561410941227,-1.4975019383000938,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,-0.2660 kcal/mol,0.0639 kcal/mol,-0.5410164949193451,0.009030003157531774,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,-0.1702 kcal/mol,0.0782 kcal/mol,-0.5066961049175087,0.16627530633184012,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
