lig_0,lig_1,freenrg,error,engine,analysis
lig_27,lig_39,-2.4652 kcal/mol,0.3981 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_33,lig_34,2.9099 kcal/mol,0.6883 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_32,lig_34,-0.4151 kcal/mol,0.3208 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_33,lig_67,-2.0168 kcal/mol,0.7604 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_65,lig_67,-0.9417 kcal/mol,0.3701 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_33,lig_37,-0.6370 kcal/mol,0.6585 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_27,lig_33,-1.6337 kcal/mol,0.2649 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_27,lig_32,-0.0707 kcal/mol,0.3995 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_37,lig_50,-0.6185 kcal/mol,0.2249 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_37,lig_56,-1.2529 kcal/mol,0.3994 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_53,lig_58,-2.1681 kcal/mol,0.4688 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_56,lig_58,-2.1854 kcal/mol,0.1935 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_60,lig_61,0.1458 kcal/mol,0.3026 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_60,lig_63,-2.0844 kcal/mol,0.1467 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_60,lig_65,-1.8796 kcal/mol,0.0989 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_50,lig_61,-1.2853 kcal/mol,2.5042 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_53,lig_63,-2.1888 kcal/mol,0.8998 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_32,lig_37,-0.4250 kcal/mol,0.7174 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_32,lig_39,-0.2107 kcal/mol,0.7210 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_37,lig_65,-3.6150 kcal/mol,1.1643 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_60,lig_67,-4.0253 kcal/mol,0.1543 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_37,lig_67,-2.8372 kcal/mol,0.3401 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_53,lig_67,-1.4071 kcal/mol,0.3262 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_39,lig_67,-3.3362 kcal/mol,0.7173 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_34,lig_37,-1.3244 kcal/mol,0.5657 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_53,lig_56,1.5362 kcal/mol,0.6704 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
