ligand,freenrg,error,engine,analysis,method
lig_53,-1.5992657215843362,0.054490953404754155,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_67,-1.059951466766373,0.08068812381565618,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_65,-1.7571895123184582,0.10835176118816081,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_39,1.4804158248335773,0.0993375020265967,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_60,-0.5471541003576768,0.1117132410307979,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_33,1.0920046735030748,0.06288610423183097,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_34,1.0505897091530603,0.06373904320027463,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_37,0.5594320064069453,0.055464663181610266,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_56,-0.057764391305227036,0.06494522733770437,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_50,0.26294522116386787,0.11935132350138271,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_58,-2.123836483739092,0.06830403538849658,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_61,0.48572595291010146,0.11654600160695977,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_27,2.509363658536836,0.10241723895068638,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_63,-2.2957087830315004,0.11189410533022592,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_32,2.00039341259523,0.08248498470423793,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
