ligand,freenrg,error,engine,analysis,method
lig_61,0.41586951194716804,0.09851222174889024,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_67,-0.624631885383944,0.12115422511114728,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_39,0.5258973418628472,0.2801175741730664,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_27,3.1954095796175834,0.0674280832897553,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_60,-0.783061363372741,0.1427758953519476,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_33,2.1169698482519945,0.08426806285989029,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_53,-1.8790263453351344,0.12226590399305683,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_32,2.862609579617587,0.08845618359464862,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_58,-2.0134552557970626,0.10790073594129958,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_34,0.4347095796175853,0.31698148907488305,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_37,0.41819939274339213,0.1320630399208175,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_63,-2.651835697090215,0.16364933962233827,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_65,-2.5581108226166007,0.099333069303008,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_56,-0.12433459998223306,0.14235651484389522,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_50,0.664791135919784,0.12225685744315255,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
