ligand,freenrg,error,engine,analysis,method
lig_CHEMBL3402744_300,1.6856598936919274,0.20662122839625569,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402745_200,-0.2996401063080727,0.4212184521460207,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402747_3400,2.1534913663419797,0.26557573743891333,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402748_5300,2.8892708355965326,0.25730650762930835,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402749_500,1.804228779495461,0.3841435940551275,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402750_400,0.06742714767947833,0.4241446642096171,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402751_2100,2.5672942884297587,0.3589069103488132,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402752_30000,3.354716370529683,0.39387710892365313,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402753_200,-2.9932001287419947,0.3011752753744365,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402754_40,-3.008705897409615,0.29704997115374526,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402755_4200,-2.7097930402619426,0.3743098567286866,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3402761_1,-5.510749509043196,0.3669023849982298,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
