lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm42,lig_ejm49,-0.7463 kcal/mol,0.0755 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm49,0.5114 kcal/mol,0.0522 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm48,-0.3130 kcal/mol,0.1024 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm53,0.7670 kcal/mol,0.1109 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm47,-0.7289 kcal/mol,0.0699 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm47,-0.6408 kcal/mol,0.0405 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_jmc23,-1.3413 kcal/mol,0.1391 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm46,-0.6912 kcal/mol,0.0138 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm45,0.5721 kcal/mol,0.1506 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm44,lig_ejm45,0.0446 kcal/mol,0.1566 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_jmc28,lig_jmc30,-0.7317 kcal/mol,0.0366 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm46,lig_jmc30,-0.8419 kcal/mol,0.0425 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm54,-0.1718 kcal/mol,0.0665 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm54,lig_ejm55,1.7426 kcal/mol,0.0491 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm50,0.5885 kcal/mol,0.0999 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm43,-0.5827 kcal/mol,0.0215 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm43,lig_ejm44,1.9466 kcal/mol,0.0601 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm46,lig_jmc28,0.1189 kcal/mol,0.0577 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm50,-0.0716 kcal/mol,0.1053 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm55,-0.2370 kcal/mol,0.0512 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_jmc23,lig_jmc27,-0.4428 kcal/mol,0.0295 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_jmc23,lig_jmc28,-1.0252 kcal/mol,0.0947 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm45,lig_ejm53,1.2185 kcal/mol,0.1922 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm44,lig_ejm54,-1.6501 kcal/mol,0.3142 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_jmc27,lig_jmc28,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm48,lig_ejm55,0.4330 kcal/mol,0.0857 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm43,lig_ejm46,-1.4259 kcal/mol,0.1152 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm45,lig_ejm55,-1.6690 kcal/mol,0.3497 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm48,lig_ejm53,0.4884 kcal/mol,0.1659 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm43,lig_ejm47,-1.0784 kcal/mol,0.0712 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm53,-0.3527 kcal/mol,0.1910 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm46,-0.2621 kcal/mol,0.0432 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm48,-0.8505 kcal/mol,0.1062 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm43,lig_ejm50,-0.1175 kcal/mol,0.0960 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm45,2.4855 kcal/mol,0.0238 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm44,lig_ejm55,-2.7656 kcal/mol,0.1901 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm44,lig_ejm49,-2.8302 kcal/mol,0.0908 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm42,0.3117 kcal/mol,0.0306 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm42,lig_ejm44,-0.8028 kcal/mol,0.0777 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_jmc27,lig_jmc30,-0.5902 kcal/mol,0.2097 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_jmc23,lig_jmc30,0.4223 kcal/mol,0.0953 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm44,1.4028 kcal/mol,0.1584 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm46,lig_jmc27,1.3253 kcal/mol,0.0587 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm46,lig_jmc23,-1.6268 kcal/mol,0.2334 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate,lig_ejm49,-1.0078 kcal/mol,0.1671 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_jmc28,-0.9242 kcal/mol,0.1004 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate,lig_ejm47,-2.3360 kcal/mol,0.2606 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm31,lig_ejm54,0.0918 kcal/mol,0.2749 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_ejm49,lig_ejm55,-0.5898 kcal/mol,0.1832 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
