lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm42,lig_ejm49,-0.9875 kcal/mol,0.2139 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_ejm49,0.7488 kcal/mol,0.0821 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_ejm48,-0.1041 kcal/mol,0.2066 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_ejm53,1.2345 kcal/mol,0.1550 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm42,lig_ejm47,-0.6711 kcal/mol,0.0490 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_ejm47,-0.3943 kcal/mol,0.0584 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_jmc23,-0.7360 kcal/mol,0.0934 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_ejm46,-0.6487 kcal/mol,0.0844 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm44,lig_ejm45,-0.6968 kcal/mol,0.1699 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_ejm45,0.6497 kcal/mol,0.1925 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_jmc28,lig_jmc30,-0.7681 kcal/mol,0.0460 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm46,lig_jmc30,-0.9702 kcal/mol,0.0968 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm42,lig_ejm54,-0.2857 kcal/mol,0.0772 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm54,lig_ejm55,1.4572 kcal/mol,0.0582 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm31,lig_ejm50,0.5862 kcal/mol,0.0245 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm42,lig_ejm43,-0.5714 kcal/mol,0.0298 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm43,lig_ejm44,1.7192 kcal/mol,0.0715 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm46,lig_jmc28,0.0829 kcal/mol,0.0315 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm42,lig_ejm50,-0.2080 kcal/mol,0.0338 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_ejm42,lig_ejm55,-0.2852 kcal/mol,0.0636 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_jmc23,lig_jmc27,-0.4123 kcal/mol,0.0575 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
