lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm42,lig_ejm49,-0.8893 kcal/mol,0.2039 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm49,-0.2321 kcal/mol,0.0650 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm48,-0.0347 kcal/mol,0.0775 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm53,1.6357 kcal/mol,0.3086 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm47,-0.6305 kcal/mol,0.1882 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm47,-1.3239 kcal/mol,0.1021 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_jmc23,0.0585 kcal/mol,0.3115 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm46,-0.6298 kcal/mol,0.2107 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm44,lig_ejm45,-3.1851 kcal/mol,0.5665 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm45,0.7208 kcal/mol,0.1252 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_jmc28,lig_jmc30,-0.4929 kcal/mol,0.0678 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm46,lig_jmc30,-1.1635 kcal/mol,0.2360 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm54,0.0148 kcal/mol,0.2614 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm54,lig_ejm55,0.9748 kcal/mol,0.3525 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm50,1.0698 kcal/mol,0.1334 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm43,0.6983 kcal/mol,0.1218 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm43,lig_ejm44,2.1075 kcal/mol,0.2201 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm46,lig_jmc28,0.2691 kcal/mol,0.0789 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
