lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm42,lig_ejm49,-1.1308 kcal/mol,0.2723 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm49,0.0660 kcal/mol,0.1803 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm48,0.2682 kcal/mol,0.0932 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm53,2.1661 kcal/mol,0.4517 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm47,-0.1043 kcal/mol,0.5425 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm47,-1.0827 kcal/mol,0.0846 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc23,-0.5333 kcal/mol,0.2628 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm46,-0.8168 kcal/mol,0.3345 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm45,-1.6334 kcal/mol,0.7191 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm45,0.8014 kcal/mol,0.0943 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc28,lig_jmc30,-1.0105 kcal/mol,0.3585 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc30,-1.3245 kcal/mol,0.2098 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm54,0.1756 kcal/mol,0.5019 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm54,lig_ejm55,1.1135 kcal/mol,0.2945 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm50,1.1100 kcal/mol,0.0677 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm43,0.6392 kcal/mol,0.1441 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm44,1.9361 kcal/mol,0.3306 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc28,0.3332 kcal/mol,0.1409 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm50,-0.4059 kcal/mol,0.9521 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm55,-1.2310 kcal/mol,0.3132 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc23,lig_jmc27,-0.5344 kcal/mol,0.1169 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc23,lig_jmc28,-0.1871 kcal/mol,0.1201 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc27,lig_jmc28,0.4312 kcal/mol,0.3514 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm45,lig_ejm53,0.9626 kcal/mol,0.7535 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm48,lig_ejm53,-0.1983 kcal/mol,0.3027 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm54,-5.6866 kcal/mol,0.7886 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm48,lig_ejm55,0.2689 kcal/mol,0.1543 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm45,lig_ejm55,-1.9783 kcal/mol,0.2354 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm46,-1.3903 kcal/mol,0.2066 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm47,-0.0688 kcal/mol,0.0706 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm53,0.2753 kcal/mol,0.1905 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm46,0.6651 kcal/mol,0.5028 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm48,-0.3075 kcal/mol,0.5417 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm50,-0.6536 kcal/mol,0.6436 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm45,0.1430 kcal/mol,0.6324 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm55,-4.0814 kcal/mol,0.1083 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm49,1.5865 kcal/mol,0.4363 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm42,1.2731 kcal/mol,0.4603 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm44,1.0582 kcal/mol,0.2899 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc27,lig_jmc30,-0.3558 kcal/mol,0.1058 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc23,lig_jmc30,-0.8649 kcal/mol,0.4779 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm44,3.0310 kcal/mol,0.3414 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc27,0.2988 kcal/mol,0.4329 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc23,-0.1758 kcal/mol,0.1223 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc28,-0.3667 kcal/mol,0.0658 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
Intermediate,lig_ejm49,0.5149 kcal/mol,0.6601 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
Intermediate,lig_ejm47,-0.9894 kcal/mol,0.2567 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm54,-0.0086 kcal/mol,0.1596 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm49,lig_ejm55,-2.1901 kcal/mol,0.3975 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc27,-0.6099 kcal/mol,0.1023 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm55,-1.0669 kcal/mol,0.2180 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc30,-1.8620 kcal/mol,0.1462 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm43,0.0842 kcal/mol,0.4633 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm47,lig_ejm55,-0.1529 kcal/mol,0.3168 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm50,lig_ejm54,-0.0043 kcal/mol,0.5421 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm55,lig_jmc27,0.4397 kcal/mol,0.4123 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm53,lig_ejm55,-3.2748 kcal/mol,0.4530 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm53,lig_ejm54,-3.4812 kcal/mol,0.4335 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_jmc30,-4.2554 kcal/mol,0.1841 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm50,lig_ejm55,-0.7488 kcal/mol,0.1882 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm53,lig_jmc27,-0.3125 kcal/mol,0.3752 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm48,lig_ejm54,-3.0850 kcal/mol,0.3477 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
