lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm42,lig_ejm49,-0.9918 kcal/mol,0.2135 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm49,0.7340 kcal/mol,0.0829 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm48,-0.1268 kcal/mol,0.2871 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm53,1.2475 kcal/mol,0.1740 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm47,-0.6537 kcal/mol,0.0582 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm47,-0.3754 kcal/mol,0.0552 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc23,-0.6576 kcal/mol,0.0723 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm46,-0.6214 kcal/mol,0.0980 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm45,-0.7294 kcal/mol,0.1712 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm45,0.2014 kcal/mol,0.2403 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc28,lig_jmc30,-0.7466 kcal/mol,0.0292 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc30,-1.0120 kcal/mol,0.1130 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm54,-0.2641 kcal/mol,0.0793 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm54,lig_ejm55,1.3511 kcal/mol,0.0608 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm50,0.5213 kcal/mol,0.0252 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm43,-0.5258 kcal/mol,0.0419 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm44,1.7041 kcal/mol,0.0717 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc28,0.0666 kcal/mol,0.0378 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm50,-0.2150 kcal/mol,0.0320 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm55,-0.2308 kcal/mol,0.0767 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc23,lig_jmc27,-0.4365 kcal/mol,0.0294 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc23,lig_jmc28,-0.6274 kcal/mol,0.1074 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm45,lig_ejm53,1.2139 kcal/mol,0.2828 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm54,-1.9475 kcal/mol,0.6075 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc27,lig_jmc28,nan,nan,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm48,lig_ejm55,0.3435 kcal/mol,0.1341 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm48,lig_ejm53,1.5542 kcal/mol,0.1756 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm45,lig_ejm55,-0.5036 kcal/mol,0.3086 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm46,-1.2918 kcal/mol,0.1094 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm47,-1.0709 kcal/mol,0.0292 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm53,-0.1923 kcal/mol,0.0625 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm46,-0.2639 kcal/mol,0.0203 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm48,-0.7976 kcal/mol,0.0404 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm43,lig_ejm50,-0.1507 kcal/mol,0.1359 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm45,2.4224 kcal/mol,0.0368 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm55,-1.9380 kcal/mol,0.3420 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_ejm49,-2.2738 kcal/mol,0.0874 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm42,0.4815 kcal/mol,0.0319 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm42,lig_ejm44,-0.7970 kcal/mol,0.0861 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc27,lig_jmc30,-0.4625 kcal/mol,0.2287 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_jmc23,lig_jmc30,-0.5240 kcal/mol,0.1232 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm44,1.6849 kcal/mol,0.0288 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc27,1.1642 kcal/mol,0.0437 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm46,lig_jmc23,-1.8469 kcal/mol,0.2342 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
Intermediate,lig_ejm49,-1.3918 kcal/mol,0.0900 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc28,-0.8125 kcal/mol,0.0330 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
Intermediate,lig_ejm47,-1.9091 kcal/mol,0.2171 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm54,0.2857 kcal/mol,0.1542 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm49,lig_ejm55,-0.4535 kcal/mol,0.2326 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc27,-0.5354 kcal/mol,0.1570 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm55,-0.5373 kcal/mol,0.0902 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_jmc30,-1.7688 kcal/mol,0.1255 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm47,lig_ejm55,-0.3227 kcal/mol,0.1293 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm50,lig_ejm54,0.2005 kcal/mol,0.3626 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm31,lig_ejm43,1.1094 kcal/mol,0.0704 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm53,lig_ejm55,-1.3502 kcal/mol,0.1124 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm55,lig_jmc27,-0.2234 kcal/mol,0.3307 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm53,lig_ejm54,-3.1287 kcal/mol,0.1392 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm44,lig_jmc30,-4.3109 kcal/mol,0.4302 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm50,lig_ejm55,-1.8485 kcal/mol,0.1421 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm53,lig_jmc27,-1.6165 kcal/mol,0.2046 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_ejm48,lig_ejm54,-1.5773 kcal/mol,0.2999 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
