lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm42,lig_ejm49,-0.9978 kcal/mol,0.2138 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm49,0.7327 kcal/mol,0.0815 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm48,-0.1024 kcal/mol,0.1959 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm53,1.2371 kcal/mol,0.1556 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm47,-0.6753 kcal/mol,0.0472 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm47,-0.3927 kcal/mol,0.0548 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_jmc23,-0.7151 kcal/mol,0.0756 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm46,-0.6039 kcal/mol,0.0817 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm44,lig_ejm45,-0.7128 kcal/mol,0.1691 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm45,0.6735 kcal/mol,0.1900 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_jmc28,lig_jmc30,-0.7541 kcal/mol,0.0087 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm46,lig_jmc30,-1.0117 kcal/mol,0.0950 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm54,-0.2863 kcal/mol,0.0545 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm54,lig_ejm55,1.4168 kcal/mol,0.0419 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm50,0.5739 kcal/mol,0.0239 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm43,-0.5386 kcal/mol,0.0157 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm43,lig_ejm44,1.7109 kcal/mol,0.0716 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm46,lig_jmc28,0.0966 kcal/mol,0.0434 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm50,-0.2052 kcal/mol,0.0294 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm55,-0.2998 kcal/mol,0.0628 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
