lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm31,lig_ejm48,-0.2525 kcal/mol,0.1715 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm49,-0.9217 kcal/mol,0.1410 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm49,0.6371 kcal/mol,0.0610 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm53,0.9703 kcal/mol,0.1359 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm47,-0.5695 kcal/mol,0.0808 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm47,-0.6702 kcal/mol,0.0438 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_jmc23,-0.9214 kcal/mol,0.0669 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm45,0.6560 kcal/mol,0.1577 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm46,-0.6128 kcal/mol,0.0703 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm44,lig_ejm45,-0.2464 kcal/mol,0.0921 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_jmc28,lig_jmc30,-0.8123 kcal/mol,0.0225 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm46,lig_jmc30,-0.8933 kcal/mol,0.0742 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm54,-0.2014 kcal/mol,0.0488 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm54,lig_ejm55,1.6025 kcal/mol,0.0432 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm50,0.5876 kcal/mol,0.0677 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm43,-0.5740 kcal/mol,0.0252 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm46,lig_jmc28,0.1140 kcal/mol,0.0557 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm43,lig_ejm44,1.8871 kcal/mol,0.0382 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm50,-0.0990 kcal/mol,0.0669 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm55,-0.3272 kcal/mol,0.0683 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_jmc23,lig_jmc27,-0.4017 kcal/mol,0.0427 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_jmc23,lig_jmc28,-0.8501 kcal/mol,0.1046 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm45,lig_ejm53,1.2621 kcal/mol,0.1621 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm44,lig_ejm54,-1.7719 kcal/mol,0.3300 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_jmc27,lig_jmc28,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm48,lig_ejm55,0.4517 kcal/mol,0.0974 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm43,lig_ejm46,-1.4201 kcal/mol,0.1029 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm45,lig_ejm55,-1.6300 kcal/mol,0.4820 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm48,lig_ejm53,0.9293 kcal/mol,0.1622 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm43,lig_ejm47,-1.0815 kcal/mol,0.0467 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm53,-0.3933 kcal/mol,0.0949 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm46,-0.3061 kcal/mol,0.0582 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm48,-0.7958 kcal/mol,0.0796 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm43,lig_ejm50,-0.0992 kcal/mol,0.1511 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm45,2.4890 kcal/mol,0.0602 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm44,lig_ejm55,-2.7229 kcal/mol,0.0926 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm44,lig_ejm49,-2.5404 kcal/mol,0.0797 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm42,0.4249 kcal/mol,0.0288 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_jmc27,lig_jmc30,-0.3468 kcal/mol,0.2194 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm42,lig_ejm44,-0.8607 kcal/mol,0.0753 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_jmc23,lig_jmc30,0.1435 kcal/mol,0.1227 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_ejm44,1.6282 kcal/mol,0.0644 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm46,lig_jmc23,-1.6222 kcal/mol,0.2422 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm46,lig_jmc27,1.2267 kcal/mol,0.0764 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate,lig_ejm49,-1.1809 kcal/mol,0.0802 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm31,lig_jmc28,-0.7660 kcal/mol,0.0919 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate,lig_ejm47,-2.0315 kcal/mol,0.2221 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_ejm49,lig_ejm55,-0.6247 kcal/mol,0.1112 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
