lig_0,lig_1,freenrg,error,engine,analysis
lig_ejm42,lig_ejm49,-1.0828 kcal/mol,0.2230 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm49,-0.0321 kcal/mol,0.0804 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm48,0.1717 kcal/mol,0.0607 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm53,1.9386 kcal/mol,0.3743 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm47,-0.5819 kcal/mol,0.2709 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm47,-1.1196 kcal/mol,0.1051 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_jmc23,0.1451 kcal/mol,0.1637 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm46,-0.4274 kcal/mol,0.3518 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm44,lig_ejm45,-2.4362 kcal/mol,0.1370 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm45,0.8486 kcal/mol,0.1246 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_jmc28,lig_jmc30,-0.7031 kcal/mol,0.1549 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm46,lig_jmc30,-1.2826 kcal/mol,0.1894 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm54,lig_ejm55,0.9389 kcal/mol,0.1888 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm54,-0.0237 kcal/mol,0.1599 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm31,lig_ejm50,1.0907 kcal/mol,0.0552 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm43,0.6150 kcal/mol,0.1235 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm43,lig_ejm44,2.1350 kcal/mol,0.2551 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm46,lig_jmc28,0.4162 kcal/mol,0.1133 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm50,0.1370 kcal/mol,0.6422 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_ejm42,lig_ejm55,-1.2242 kcal/mol,0.2141 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
