lig_0,lig_1,freenrg,error,engine,analysis,method
lig_CHEMBL3265015,lig_CHEMBL3265011,0.2844171399999999,0.06692168,,,None
lig_CHEMBL3265015,lig_CHEMBL3265017,-0.46367164,0.1673042,,,None
lig_CHEMBL3265015,lig_CHEMBL3265009,-0.57600446,0.2031551,,,None
lig_CHEMBL3265015,lig_CHEMBL3264999,-0.92256316,0.3393885199999999,,,None
lig_CHEMBL3265015,lig_CHEMBL3265014,-0.0717018,0.2151054,,,None
lig_CHEMBL3265015,lig_CHEMBL3259820,-0.7146279400000001,0.14101354,,,None
lig_CHEMBL3265017,lig_CHEMBL3265026,0.01434036,0.09082228,,,None
lig_CHEMBL3265017,lig_CHEMBL3265024,-0.06931174,0.05497138,,,None
lig_CHEMBL3265017,lig_CHEMBL3265016,0.31548792,0.05736144,,,None
lig_CHEMBL3265017,lig_CHEMBL3265027,0.0956024,0.18881474,,,None
lig_CHEMBL3265017,lig_CHEMBL3265020,0.26529666,0.10516264,,,None
lig_CHEMBL3265017,lig_CHEMBL3265032,-0.0860421599999999,0.06453162,,,None
lig_CHEMBL3265017,lig_CHEMBL3265002,-0.93929358,0.07409186,,,None
lig_CHEMBL3265017,lig_CHEMBL3265029,-0.0597515,0.04063102,,,None
lig_CHEMBL3265009,lig_CHEMBL3265008,0.04541114,0.01912048,,,None
lig_CHEMBL3265009,lig_CHEMBL3265020,0.10277258,0.03107078,,,None
lig_CHEMBL3265009,lig_CHEMBL3265005,-0.0501912599999999,0.0860421599999999,,,None
lig_CHEMBL3265009,lig_CHEMBL3265006,0.00956024,0.0215105399999999,,,None
lig_CHEMBL3265009,lig_CHEMBL3265003,-0.6309758400000001,0.23422588,,,None
lig_CHEMBL3264999,lig_CHEMBL3264996,-0.1792544999999999,0.09321234,,,None
lig_CHEMBL3265014,lig_CHEMBL3265028,-0.29636744,0.12189306,,,None
lig_CHEMBL3265014,lig_CHEMBL3265022,-0.597515,0.1720843199999999,,,None
lig_CHEMBL3265014,lig_CHEMBL3265025,-0.25573642,0.0597515,,,None
lig_CHEMBL3265014,lig_CHEMBL3265006,-0.0860421599999999,0.119503,,,None
lig_CHEMBL3265031,lig_CHEMBL3265024,0.21271534,0.1075527,,,None
lig_CHEMBL3265031,lig_CHEMBL3265037,-0.05736144,0.1075527,,,None
lig_CHEMBL3265031,lig_CHEMBL3265030,0.15774396,0.06453162,,,None
lig_CHEMBL3265024,lig_CHEMBL3265008,0.15774396,0.1673042,,,None
lig_CHEMBL3265037,lig_CHEMBL3265032,0.12906324,0.10994276,,,None
lig_CHEMBL3265021,lig_CHEMBL3265011,0.93929358,0.0358509,,,None
lig_CHEMBL3265021,lig_CHEMBL3265024,-0.16252408,0.10994276,,,None
lig_CHEMBL3265021,lig_CHEMBL3265022,0.06453162,0.06453162,,,None
lig_CHEMBL3265021,lig_CHEMBL3265020,0.3393885199999999,0.04541114,,,None
lig_CHEMBL3265021,lig_CHEMBL3265017,-0.05497138,0.0239006,,,None
lig_CHEMBL3265021,lig_CHEMBL3265035,-0.18642468,0.0358509,,,None
lig_CHEMBL3265021,lig_CHEMBL3265023,-0.12667318,0.03824096,,,None
lig_CHEMBL3265021,lig_CHEMBL3265013,0.1792544999999999,0.0956024,,,None
lig_CHEMBL3265020,lig_CHEMBL3265026,-0.10994276,0.1434036,,,None
lig_CHEMBL3265035,lig_CHEMBL3265024,-0.2151054,0.13384336,,,None
lig_CHEMBL3265035,lig_CHEMBL3264996,-0.67160686,0.15774396,,,None
lig_CHEMBL3265023,lig_CHEMBL3265028,0.09082228,0.12906324,,,None
lig_CHEMBL3265023,lig_CHEMBL3265022,0.13623342,0.02629066,,,None
lig_CHEMBL3265023,lig_CHEMBL3265020,0.29636744,0.06931174,,,None
lig_CHEMBL3265013,lig_CHEMBL3265020,0.14818372,0.03824096,,,None
lig_CHEMBL3265013,lig_CHEMBL3265023,-0.28919726,0.06692168,,,None
lig_CHEMBL3265013,lig_CHEMBL3265004,-0.7648192,0.0956024,,,None
lig_CHEMBL3265013,lig_CHEMBL3265012,-0.1720843199999999,0.0239006,,,None
lig_CHEMBL3265013,lig_CHEMBL3259820,-0.25334636,0.0215105399999999,,,None
lig_CHEMBL3264998,lig_CHEMBL3264995,-0.00717018,0.06214156,,,None
lig_CHEMBL3264998,lig_CHEMBL3265001,0.05258132,0.05497138,,,None
lig_CHEMBL3264995,lig_CHEMBL3264994,0.68355716,0.15774396,,,None
lig_CHEMBL3264995,lig_CHEMBL3265001,-0.00478012,0.0478012,,,None
lig_CHEMBL3265004,lig_CHEMBL3264999,0.23422588,0.0597515,,,None
lig_CHEMBL3265004,lig_CHEMBL3265002,0.119503,0.0478012,,,None
lig_CHEMBL3265004,lig_CHEMBL3265003,-0.0884322199999999,0.0597515,,,None
lig_CHEMBL3265004,lig_CHEMBL3265001,0.1768644399999999,0.07887198,,,None
lig_CHEMBL3265012,lig_CHEMBL3265010,0.07887198,0.18164456,,,None
lig_CHEMBL3265012,lig_CHEMBL3259820,-0.05497138,0.06453162,,,None
lig_CHEMBL3265012,lig_CHEMBL3265002,-1.0396761,0.14101354,,,None
lig_CHEMBL3265036,lig_CHEMBL3265016,0.1075527,0.10516264,,,None
lig_CHEMBL3265036,lig_CHEMBL3265029,0.12667318,0.03824096,,,None
lig_CHEMBL3265016,lig_CHEMBL3265005,0.02629066,0.0478012,,,None
lig_CHEMBL3265016,lig_CHEMBL3265020,0.09082228,0.01673042,,,None
lig_CHEMBL3265029,lig_CHEMBL3265016,0.03824096,0.0956024,,,None
lig_CHEMBL3265029,lig_CHEMBL3265027,0.0717018,0.01673042,,,None
lig_CHEMBL3265034,lig_CHEMBL3265026,-0.15774396,0.119503,,,None
lig_CHEMBL3265034,lig_CHEMBL3265027,0.37523942,0.14101354,,,None
lig_CHEMBL3265034,lig_CHEMBL3265037,-0.18642468,0.07887198,,,None
lig_CHEMBL3265034,lig_CHEMBL3265033,-0.25812648,0.03346084,,,None
lig_CHEMBL3265027,lig_CHEMBL3265033,-0.46845176,0.04541114,,,None
lig_CHEMBL3265027,lig_CHEMBL3265020,0.02629066,0.06214156,,,None
lig_CHEMBL3265027,lig_CHEMBL3265010,-0.18642468,0.14579366,,,None
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.30592768,0.03107078,,,None
lig_CHEMBL3265033,lig_CHEMBL3265022,0.24617618,0.06692168,,,None
lig_CHEMBL3265028,lig_CHEMBL3265027,-0.06214156,0.0358509,,,None
lig_CHEMBL3265028,lig_CHEMBL3265030,-0.29636744,0.12428312,,,None
lig_CHEMBL3265025,lig_CHEMBL3265008,0.1673042,0.0597515,,,None
lig_CHEMBL3265025,lig_CHEMBL3265020,0.30114756,0.03107078,,,None
lig_CHEMBL3265006,lig_CHEMBL3265011,0.8652017200000001,0.06931174,,,None
lig_CHEMBL3265006,lig_CHEMBL3265026,0.11711294,0.1123328199999999,,,None
lig_CHEMBL3265008,lig_CHEMBL3259820,-0.25812648,0.119503,,,None
lig_CHEMBL3265008,lig_CHEMBL3265005,0.01912048,0.0239006,,,None
lig_CHEMBL3265008,lig_CHEMBL3265006,0.10516264,0.0836521,,,None
lig_CHEMBL3265003,lig_CHEMBL3264999,0.1792544999999999,0.0956024,,,None
lig_CHEMBL3265032,lig_CHEMBL3265022,0.13623342,0.06931174,,,None
lig_CHEMBL3265032,lig_CHEMBL3265027,0.27724696,0.0430210799999999,,,None
lig_CHEMBL3265032,lig_CHEMBL3265033,-0.0717018,0.05258132,,,None
lig_CHEMBL3265002,lig_CHEMBL3264999,0.13862348,0.08126204,,,None
lig_CHEMBL3265002,lig_CHEMBL3264996,-0.05497138,0.14101354,,,None
lig_CHEMBL3265002,lig_CHEMBL3265001,0.12667318,0.15774396,,,None
lig_CHEMBL3265000,lig_CHEMBL3264997,0.20793522,0.09082228,,,None
lig_CHEMBL3265000,lig_CHEMBL3264994,1.41491552,0.119503,,,None
lig_CHEMBL3264997,lig_CHEMBL3264995,-0.1003825199999999,0.10516264,,,None
lig_CHEMBL3264997,lig_CHEMBL3264994,1.0516264,0.2151054,,,None
lig_CHEMBL3265010,lig_CHEMBL3265011,1.0516264,0.15296384,,,None
lig_CHEMBL3265010,lig_CHEMBL3264996,-0.6811671,0.16252408,,,None
lig_CHEMBL3265018,lig_CHEMBL3265011,1.66826188,0.23661594,,,None
lig_CHEMBL3265018,lig_CHEMBL3265005,0.1720843199999999,0.15774396,,,None
lig_CHEMBL3265018,lig_CHEMBL3265019,-0.14579366,0.01912048,,,None
lig_CHEMBL3265019,lig_CHEMBL3265005,0.48757224,0.06453162,,,None
