ligand,freenrg,error,engine,analysis,method
lig_338,-0.2829056939403034,0.04327885676951423,,,None
lig_165,0.11284854169196251,0.029896554094030657,,,None
lig_215,-0.08995905709509805,0.03774752913282159,,,None
lig_163,0.13641244893787313,0.03275091125551543,,,None
lig_43,-0.1666628734634077,0.06630345380639052,,,None
lig_235,-0.443089882620841,0.06465094891493911,,,None
lig_54,0.34070429634235766,0.07770476040650891,,,None
lig_155,-0.16773684912890036,0.03816751481427357,,,None
lig_25,-0.36883583515136564,0.041302397984660136,,,None
lig_1,-0.3010888364689713,0.03447706227657393,,,None
lig_234,0.42082321429427005,0.07351212479649091,,,None
lig_227,-0.82700753193508,0.027730013053366562,,,None
lig_289,0.2905096083845119,0.07647160401979093,,,None
lig_30,0.06543638604016092,0.07448982704811485,,,None
lig_42,0.1698603987092957,0.047438213220825504,,,None
lig_84,0.5635973103431766,0.04060403237986213,,,None
lig_251,-0.17896401474358392,0.05567863636364359,,,None
lig_7a,0.15146099435256313,0.05086369845040404,,,None
lig_254,0.08131964541562192,0.051787563779362084,,,None
lig_256,0.13097055455101286,0.05977197914717482,,,None
lig_15,-0.29712499433411166,0.028417197329665047,,,None
lig_237,0.9460312269336898,0.04266331816169688,,,None
lig_31,0.3700723459898369,0.04860197195023533,,,None
lig_41,0.5015259778799301,0.08570744085084972,,,None
lig_336,-0.08099093957595331,0.039905956664742455,,,None
lig_290,-0.6435727677667472,0.05933538266552453,,,None
lig_167,0.1529617554857084,0.031114696057309568,,,None
lig_231,-0.03297289102283568,0.03664948351823952,,,None
lig_266,-0.9421381088726513,0.06233806535340392,,,None
lig_156,-0.2614929383732856,0.0369392533075848,,,None
lig_206,0.5203734433885353,0.06294798780374268,,,None
lig_57,-0.5670176755855141,0.058145374144501966,,,None
lig_23,0.08586331107504033,0.06968841526738799,,,None
lig_67,-0.7674244305015221,0.11375745241301094,,,None
lig_164,0.7269878147793237,0.03627705803949064,,,None
lig_61,-0.24283516168688282,0.08316242182817873,,,None
lig_35,-0.17986794162203767,0.0673714059181757,,,None
lig_224,0.03639478953408644,0.09210561709395979,,,None
lig_50,0.19279093351392998,0.04164457532144334,,,None
lig_252,0.035755822915773616,0.03366643578727737,,,None
lig_7b,1.1045634492984604,0.05141446294718336,,,None
lig_124,-0.29557584596803466,0.1074453299976496,,,None
