lig_0,lig_1,freenrg,error,engine,analysis,method
lig_CHEMBL3402757_6.5,lig_CHEMBL3402758_10,-0.5880910843592938,0.22908992717304547,,,None
lig_CHEMBL3402757_6.5,lig_CHEMBL3402760_1,-1.4915842654208131,0.07061858495100884,,,None
lig_CHEMBL3402757_6.5,lig_CHEMBL3402759_5.7,-0.8350043444383589,0.0928003265350685,,,None
lig_CHEMBL3402758_10,lig_CHEMBL3402760_1,-0.7111760420702886,0.1860818653473659,,,None
lig_CHEMBL3402758_10,lig_CHEMBL3402762_1,-2.0338202797671516,0.3913397178601646,,,None
lig_CHEMBL3402758_10,lig_CHEMBL3402764_90,3.196581729159959,0.1906809357090235,,,None
lig_CHEMBL3402760_1,lig_CHEMBL3402762_1,-1.008918590819074,0.35277121627028823,,,None
lig_CHEMBL3402741_400,lig_CHEMBL3402763_90,0.8832606632708403,0.13360285013977846,,,None
lig_CHEMBL3402741_400,lig_CHEMBL3402764_90,5.189113488403653,0.29761127191978903,,,None
lig_CHEMBL3402741_400,lig_CHEMBL3402742_23,0.07226756991825907,0.15367703819534453,,,None
lig_CHEMBL3402763_90,lig_CHEMBL3402764_90,2.7693774431217073,0.4257609470079968,,,None
lig_CHEMBL3402751_2100,lig_CHEMBL3402750_400,-3.254375875254856,0.1649078109497942,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,2.380512963678678,0.10109869968946861,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402752_30000,1.6172115594797323,0.05904260092099329,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402761_1,-6.168349437686099,0.4220778290627153,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402755_4200,-1.6147604348950135,0.14172740913439064,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-1.025510405353043,0.02561363284383994,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,-0.8139403200020562,0.11007460222962966,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402752_30000,-0.11183816668518883,0.12067416710529674,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402749_500,-2.694112316652222,0.12201628806273136,,,None
lig_CHEMBL3402756_2.7,lig_CHEMBL3402759_5.7,-0.8275630386197287,0.09275354715112355,,,None
lig_CHEMBL3402756_2.7,lig_CHEMBL3402757_6.5,0.1045234774358562,0.025406058004966762,,,None
lig_CHEMBL3402756_2.7,lig_CHEMBL3402764_90,3.3371711260512975,0.3821035554802429,,,None
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,1.04875263845733,0.037657501177110746,,,None
lig_CHEMBL3402755_4200,lig_CHEMBL3402761_1,-3.070007163604608,0.2631742522342482,,,None
lig_CHEMBL3402745_200,lig_CHEMBL3402754_40,-1.6863732740966242,0.2204211178975859,,,None
lig_CHEMBL3402748_5300,lig_CHEMBL3402751_2100,1.2547387330831956,0.17738095237894916,,,None
lig_CHEMBL3402748_5300,lig_CHEMBL3402753_200,-2.492529311903308,0.17114807006169808,,,None
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-0.6566936129107619,0.0818210919043103,,,None
lig_CHEMBL3402764_90,lig_CHEMBL3402765_11,-1.9490307811111043,0.21715043884698554,,,None
lig_CHEMBL3402753_200,lig_CHEMBL3402750_400,0.7106019423127062,0.02634686637969268,,,None
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,-0.5562904021906453,0.06981595360465281,,,None
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,0.4039973254160074,0.18737359697138692,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402764_90,1.9407955087145485,0.07978045907754434,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402765_11,-0.173994920702194,0.0026864783181610283,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402745_200,0.9363100897137097,0.05886959457446643,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402744_300,2.116924609096207,0.05764560483204193,,,None
lig_CHEMBL3402742_23,lig_CHEMBL3402743_42,3.042877001520664,0.15001015626600037,,,None
lig_CHEMBL3402742_23,lig_CHEMBL3402764_90,4.982097780057283,0.20585633718866198,,,None
