lig_0,lig_1,freenrg,error,engine,analysis,method
lig_41,lig_42,-0.2962219879624514,0.03347349457380225,,,None
lig_41,lig_54,2.2735311319890874,0.22306934637231723,,,None
lig_41,lig_43,0.2179503262562856,0.03680001069338653,,,None
lig_41,lig_84,2.6969004786120627,0.2269381934247889,,,None
lig_163,lig_338,0.5574050168814823,0.5609120199357263,,,None
lig_163,lig_252,1.5536550403516636,0.19116426846120116,,,None
lig_163,lig_254,0.40921843921249845,0.3535880329349598,,,None
lig_163,lig_165,1.122185834058724,0.6560885724283488,,,None
lig_163,lig_234,0.3398691700432102,0.061409750462063976,,,None
lig_163,lig_231,-0.2324325490990188,0.08111978787162509,,,None
lig_163,lig_215,-1.117382603779932,0.15650040941877555,,,None
lig_57,lig_266,-0.23072613516437399,0.18667319990595638,,,None
lig_57,lig_156,2.9009963070586227,0.11083774122422695,,,None
lig_57,lig_155,2.1948941065072654,0.04051285225646339,,,None
lig_61,lig_84,0.9211520873314439,0.26245902889879524,,,None
lig_164,lig_231,-3.8698771908240865,0.6086130828068089,,,None
lig_164,lig_237,-2.8155731795498,0.3360657438209427,,,None
lig_231,lig_336,2.0897615567510317,0.18642653750462632,,,None
lig_231,lig_289,0.35077697989174733,0.06019598839191752,,,None
lig_1,lig_266,-2.201702575697407,0.21628086260573626,,,None
lig_1,lig_84,2.1837273632365366,0.14819894193093633,,,None
lig_1,lig_7b,5.531564894395181,0.2003135430095757,,,None
lig_1,lig_7a,2.0457078725311377,0.02705152519164615,,,None
lig_1,lig_25,0.1582188984439495,0.26702744528562794,,,None
lig_1,lig_61,1.4792623286746551,0.16324537077706952,,,None
lig_1,lig_155,-0.3959875697916531,0.01272619821707663,,,None
lig_1,lig_41,0.5893635090192918,0.20011346125831442,,,None
lig_251,lig_256,1.1040515337525036,0.547721269823567,,,None
lig_227,lig_289,3.919197832682457,0.21844593207712604,,,None
lig_227,lig_231,3.5217988037836414,0.1219909234403496,,,None
lig_289,lig_336,1.089888402591617,0.20936967387078678,,,None
lig_252,lig_256,1.44923472528534,0.02278814974685455,,,None
lig_252,lig_338,-0.5430243134923123,0.0782569637537225,,,None
lig_252,lig_254,-1.95794812512253,0.8584259142757278,,,None
lig_224,lig_290,-2.500555734002907,1.1425319709963966,,,None
lig_30,lig_42,0.5899469654985375,0.08474508275161266,,,None
lig_30,lig_31,1.7184812942023318,0.03375629261741278,,,None
lig_30,lig_50,3.775138384719412,0.38408611441037094,,,None
lig_167,lig_234,1.0617372423802012,0.017989315472838267,,,None
lig_167,lig_215,-0.7666721437775857,0.01920037244984281,,,None
lig_31,lig_43,-0.3315540912699267,0.2710577129456767,,,None
lig_67,lig_165,2.5206418243987136,0.8286722975704655,,,None
lig_67,lig_163,1.2702833810503569,0.38450979007805197,,,None
lig_165,lig_252,-0.8414653411206047,0.7276867000906685,,,None
lig_7a,lig_7b,4.817377720985031,0.20552587123432825,,,None
lig_54,lig_124,-2.8358674728748023,0.12667125950159533,,,None
lig_15,lig_290,0.2963618550360867,0.6035959716286675,,,None
lig_15,lig_224,1.744331716264104,0.3016770742300492,,,None
lig_15,lig_155,1.340666261847644,0.07655627276955727,,,None
lig_15,lig_235,-0.37516243181260417,0.14210503158747329,,,None
lig_15,lig_215,0.9136515278033043,0.10028078801393482,,,None
lig_206,lig_231,-2.68792924422714,0.2883811411998378,,,None
lig_206,lig_289,-2.2807254700523516,0.18006510248778673,,,None
lig_23,lig_25,-1.9840933652802946,0.03848525887980622,,,None
lig_23,lig_251,-0.23900507488001208,0.18165894356282386,,,None
lig_155,lig_156,0.6076444841187827,0.01906398894743495,,,None
lig_155,lig_237,3.985012321122074,0.03503072911510072,,,None
lig_50,lig_54,-0.3224105493582717,0.2985751504527925,,,None
lig_235,lig_290,0.03511077294828835,0.3288742377128716,,,None
