lig_0,lig_1,freenrg,error,engine,analysis,method
lig_CHEMBL3265018,lig_CHEMBL3265016,0.5576584673481678,0.07347888265305215,,,None
lig_CHEMBL3265018,lig_CHEMBL3265019,-0.6546542361024995,0.07452332730584645,,,None
lig_CHEMBL3265016,lig_CHEMBL3265017,-0.004297081405732432,0.03985391077114452,,,None
lig_CHEMBL3265028,lig_CHEMBL3265017,0.11701133019662663,0.0651229385723862,,,None
lig_CHEMBL3265028,lig_CHEMBL3265037,-0.24383913388576714,0.2944055188940531,,,None
lig_CHEMBL3265028,lig_CHEMBL3265031,0.5197101831083325,0.3361053678635436,,,None
lig_CHEMBL3265028,lig_CHEMBL3265030_n,0.4540716937837672,0.110592220681575,,,None
lig_CHEMBL3265017,lig_intermediate,1.9633662554338034,0.1667777812657658,,,None
lig_CHEMBL3264998,lig_CHEMBL3264997,1.608176068862728,0.44943442766809727,,,None
lig_CHEMBL3264998,lig_CHEMBL3264994,3.910333304448033,1.8438306041091121,,,None
lig_CHEMBL3264998,lig_CHEMBL3264995,1.017440500498049,0.2892831818705251,,,None
lig_CHEMBL3264998,lig_CHEMBL3265000,-2.3795912652790037,0.8358798302924112,,,None
lig_CHEMBL3264997,lig_CHEMBL3264995,-0.08361510652709943,0.1282107436104474,,,None
lig_CHEMBL3264997,lig_CHEMBL3265001,-0.7433475510801628,0.5613865396168188,,,None
lig_CHEMBL3265012,lig_CHEMBL3265013,0.26910533384140106,0.15281707076904155,,,None
lig_CHEMBL3265013,lig_CHEMBL3259820,-0.2398305216906008,0.023939225855606976,,,None
lig_CHEMBL3265033,lig_CHEMBL3265027,1.7621012512307364,0.06350280418554685,,,None
lig_CHEMBL3265033,lig_CHEMBL3265028,0.7120037597819362,0.056875071145792336,,,None
lig_CHEMBL3265027,lig_CHEMBL3265032,-0.9582986036735001,0.06296251726425778,,,None
lig_CHEMBL3265027,lig_CHEMBL3265034,-0.9854165855380671,0.03632686573506116,,,None
lig_CHEMBL3265027,lig_CHEMBL3265028,-0.9309921915825333,0.050808195144259445,,,None
lig_CHEMBL3265027,lig_CHEMBL3265030_n,-0.7726092408650338,0.03425202065031837,,,None
lig_CHEMBL3265027,lig_CHEMBL3265031,-0.5525168738685977,0.12500038538888283,,,None
lig_CHEMBL3265027,lig_CHEMBL3265035,-1.112236300036167,0.1949820890717561,,,None
lig_CHEMBL3265027,lig_intermediate_1,-0.86528607540133,1.1737936612050035,,,None
lig_CHEMBL3265027,lig_CHEMBL3265037,-1.1088344881148988,0.13825104808995997,,,None
lig_CHEMBL3265036,lig_CHEMBL3265027,1.1147895742183902,0.06664920429574005,,,None
lig_CHEMBL3265036,lig_CHEMBL3265028,0.21730275624884618,0.13366693390578488,,,None
lig_CHEMBL3265014,lig_CHEMBL3265012,0.532035071438048,0.07584930392498425,,,None
lig_CHEMBL3265014,lig_CHEMBL3259820,0.4446435335926336,0.24827771849021862,,,None
lig_CHEMBL3265020,lig_CHEMBL3265023,0.15780717933693358,0.01970131399867305,,,None
