lig_0,lig_1,freenrg,error,engine,analysis,method
lig_CHEMBL3402741_400,lig_CHEMBL3402756_2.7,2.24904646,0.48279212,,,None
lig_CHEMBL3402741_400,lig_CHEMBL3402763_90,0.06214156,0.20554516,,,None
lig_CHEMBL3402741_400,lig_CHEMBL3402764_90,0.8747619600000001,0.20554516,,,None
lig_CHEMBL3402763_90,lig_CHEMBL3402764_90,0.93929358,0.02868072,,,None
lig_CHEMBL3402742_23,lig_CHEMBL3402756_2.7,-0.30114756,0.29636744,,,None
lig_CHEMBL3402742_23,lig_CHEMBL3402763_90,-0.04541114,0.06453162,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402742_23,-0.12189306,0.0358509,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402756_2.7,-0.12428312,0.16491414,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402758_10,-0.7839396799999999,0.3704593,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402760_1,-1.00143514,0.119503,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402762_1,-1.0277258,0.1983749799999999,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402763_90,-0.1553539,0.03107078,,,None
lig_CHEMBL3402743_42,lig_CHEMBL3402764_90,0.6644366799999999,0.09321234,,,None
lig_CHEMBL3402758_10,lig_CHEMBL3402742_23,0.6811671,0.1314533,,,None
lig_CHEMBL3402758_10,lig_CHEMBL3402756_2.7,0.0430210799999999,0.11472288,,,None
lig_CHEMBL3402758_10,lig_CHEMBL3402760_1,-0.3226581,0.0597515,,,None
lig_CHEMBL3402762_1,lig_CHEMBL3402760_1,0.37284936,0.0860421599999999,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-0.15057378,0.0215105399999999,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402752_30000,0.45889152,0.03107078,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402756_2.7,-1.1830797,0.12189306,,,None
lig_CHEMBL3402744_300,lig_CHEMBL3402757_6.5,-0.86281166,0.119503,,,None
lig_CHEMBL3402745_200,lig_CHEMBL3402742_23,-0.70267764,0.10516264,,,None
lig_CHEMBL3402745_200,lig_CHEMBL3402743_42,-0.5353734400000001,0.0478012,,,None
lig_CHEMBL3402745_200,lig_CHEMBL3402748_5300,0.15774396,0.0956024,,,None
lig_CHEMBL3402745_200,lig_CHEMBL3402752_30000,0.6931174,0.09082228,,,None
lig_CHEMBL3402745_200,lig_CHEMBL3402756_2.7,-0.79828004,0.12189306,,,None
lig_CHEMBL3402752_30000,lig_CHEMBL3402751_2100,-0.10516264,0.02868072,,,None
lig_CHEMBL3402752_30000,lig_CHEMBL3402754_40,-1.04923634,0.0501912599999999,,,None
lig_CHEMBL3402757_6.5,lig_CHEMBL3402756_2.7,-0.02629066,0.0430210799999999,,,None
lig_CHEMBL3402748_5300,lig_CHEMBL3402751_2100,-0.1696942599999999,0.0836521,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402744_300,-0.49713248,0.13384336,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402749_500,-0.14818372,0.03107078,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,-0.06214156,0.0119503,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402752_30000,0.08126204,0.02868072,,,None
lig_CHEMBL3402747_3400,lig_CHEMBL3402755_4200,-0.6142454199999999,0.01434036,,,None
lig_CHEMBL3402749_500,lig_CHEMBL3402748_5300,0.239006,0.0501912599999999,,,None
lig_CHEMBL3402755_4200,lig_CHEMBL3402754_40,-0.4063102,0.04063102,,,None
lig_CHEMBL3402750_400,lig_CHEMBL3402748_5300,0.53059332,0.01912048,,,None
lig_CHEMBL3402750_400,lig_CHEMBL3402749_500,0.2796370199999999,0.00956024,,,None
lig_CHEMBL3402750_400,lig_CHEMBL3402751_2100,0.6787770399999999,0.0501912599999999,,,None
lig_CHEMBL3402753_200,lig_CHEMBL3402747_3400,0.8771520199999999,0.0597515,,,None
lig_CHEMBL3402753_200,lig_CHEMBL3402750_400,0.0597515,0.01434036,,,None
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,0.25573642,0.03107078,,,None
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-1.57265948,0.1123328199999999,,,None
lig_CHEMBL3402761_1,lig_CHEMBL3402754_40,0.72418818,0.12667318,,,None
lig_CHEMBL3402761_1,lig_CHEMBL3402755_4200,1.21415048,0.0884322199999999,,,None
lig_CHEMBL3402761_1,lig_CHEMBL3402760_1,-0.0501912599999999,0.04541114,,,None
lig_CHEMBL3402761_1,lig_CHEMBL3402762_1,-0.16252408,0.05736144,,,None
lig_CHEMBL3402759_5.7,lig_CHEMBL3402757_6.5,-0.18642468,0.0884322199999999,,,None
lig_CHEMBL3402759_5.7,lig_CHEMBL3402758_10,-0.29636744,0.0215105399999999,,,None
lig_CHEMBL3402759_5.7,lig_CHEMBL3402763_90,0.239006,0.3824096,,,None
lig_CHEMBL3402765_11,lig_CHEMBL3402742_23,-0.3226581,0.03824096,,,None
lig_CHEMBL3402765_11,lig_CHEMBL3402743_42,-0.29636744,0.13862348,,,None
lig_CHEMBL3402765_11,lig_CHEMBL3402744_300,0.38957978,0.16491414,,,None
lig_CHEMBL3402765_11,lig_CHEMBL3402745_200,0.2700767799999999,0.0597515,,,None
lig_CHEMBL3402765_11,lig_CHEMBL3402760_1,-0.77915956,0.2246656399999999,,,None
lig_CHEMBL3402765_11,lig_CHEMBL3402764_90,0.3704593,0.10994276,,,None
