ligand,freenrg,error,engine,analysis,method
lig_50,-0.07412082178312362,0.04893746825613532,,,None
lig_60,-0.18370085729983868,0.04889179397842222,,,None
lig_56,-0.22510395598371574,0.08630355772581322,,,None
lig_35,0.1033525663544391,0.044197051148171,,,None
lig_65,-0.3851525283485359,0.04994260101654919,,,None
lig_26,-0.3494113474020473,0.06008821840435727,,,None
lig_57,-0.07507157593984107,0.056811062240462264,,,None
lig_58,-0.5860353920204239,0.06385177821042777,,,None
lig_62,0.11588973273792512,0.0752854095214955,,,None
lig_45,-0.11051051261189719,0.07009359536771653,,,None
lig_36,0.21259169999740335,0.06928013509373421,,,None
lig_43,0.32694645172050096,0.0661835702277998,,,None
lig_27,0.23996147394384104,0.046181240841497696,,,None
lig_67,-0.3166687566826551,0.043454230540363147,,,None
lig_32,0.30867432631464486,0.049759450063311374,,,None
lig_30,0.3291060864327956,0.0863968769843564,,,None
lig_40,0.14608696192411577,0.2094855627390159,,,None
lig_38,-0.05463761729984157,0.15486519827267964,,,None
lig_41,-0.2253923836654607,0.13113026931997487,,,None
lig_54,-0.67523328568106,0.062362053163650934,,,None
lig_23,-0.16071150729338998,0.05321069377184282,,,None
lig_66,-0.11415169787297665,0.060278766519550185,,,None
lig_42,0.022758996895498932,0.06153533031894254,,,None
lig_29,0.9866868617683351,0.18464820875532464,,,None
lig_44,-0.034024334846120385,0.07131549913712833,,,None
lig_51,0.15550606754760576,0.07641607923177611,,,None
lig_39,0.5572208022095825,0.10732502671650468,,,None
lig_37,-0.18869509093425385,0.049782357572844015,,,None
lig_28,0.3659306844287719,0.05190143204543994,,,None
lig_53,-0.5035812378031599,0.07662185620287465,,,None
lig_63,-0.6261402555244151,0.05179646804180303,,,None
lig_33,-0.01376037364556149,0.0625887555153125,,,None
lig_46,0.23680285228928102,0.07596809275633934,,,None
lig_61,-0.04324956971432008,0.08042034761094459,,,None
lig_31,0.32084802635443865,0.09488991915030652,,,None
lig_64,-0.2962600758987023,0.08869448982549734,,,None
lig_34,0.1261603785298995,0.05676211230255671,,,None
lig_48,0.943108182629335,0.0889209763712411,,,None
lig_68,-0.15938192415438657,0.07353127435590812,,,None
lig_52,-0.16151271927466956,0.047948980673987014,,,None
lig_49,-0.34295941668264696,0.18251530878268613,,,None
lig_47,0.4078350862846407,0.09213312882103158,,,None
