ligand,freenrg,error,engine,analysis,method
lig_jmc23,-1.524375468492508,0.1099999994039535,,,None
lig_ejm47,-0.19437459111213684,0.1099999994039535,,,None
lig_ejm49,1.6956247985363007,0.1099999994039535,,,None
lig_ejm31,-0.16437485814094543,0.1099999994039535,,,None
lig_ejm45,0.08562514185905457,0.1199999973177909,,,None
lig_ejm44,3.2656249701976776,0.1299999952316284,,,None
lig_ejm43,1.4456247985363007,0.1199999973177909,,,None
lig_ejm50,0.3456253707408923,0.1199999973177909,,,None
lig_ejm42,-0.20437481999397278,0.1199999973177909,,,None
lig_ejm55,-0.5943751633167267,0.1099999994039535,,,None
lig_ejm48,0.8856253325939178,0.1199999973177909,,,None
lig_ejm54,-0.634375125169754,0.1099999994039535,,,None
lig_jmc28,-0.5943751633167267,0.1099999994039535,,,None
lig_jmc27,-1.3543753921985644,0.1099999994039535,,,None
lig_jmc30,-1.384375125169754,0.1099999994039535,,,None
lig_ejm46,-1.0743747055530566,0.1199999973177909,,,None
