lig_0,lig_1,freenrg,error,engine,analysis,method
lig_ejm47,lig_ejm46,-1.3295375355099246,0.025516703504837517,,,None
lig_ejm47,lig_jmc31,-2.577802010997251,0.3459924347664679,,,None
lig_ejm47,lig_ejm52charg,2.6645018331946537,0.015467420932598442,,,None
lig_ejm47,lig_ejm50,0.11708581195606864,0.1251453167215338,,,None
lig_ejm47,lig_ejm31,-0.10309437176530757,0.25910099844779066,,,None
lig_jmc31,lig_ejm46,0.15892343224748134,0.0349068033146279,,,None
lig_jmc32charg,lig_jmc31,-1.0752064061496969,0.21549197048809152,,,None
lig_jmc32charg,lig_ejm46,0.1024885063141691,0.08445797923208445,,,None
lig_ejm52charg,lig_ejm46,-3.6988014978427657,0.07643430617444369,,,None
lig_ejm55,lig_ejm54,-0.30299981918585434,0.11409777428623749,,,None
lig_ejm42,lig_ejm54,-0.9234752726992573,0.07465976115918492,,,None
lig_ejm50,lig_ejm48,0.5640775136749218,0.027288161284353716,,,None
lig_ejm50,lig_ejm55,-0.8185477611400506,0.03275229713812211,,,None
lig_ejm50,lig_ejm42,-0.057707450645693194,0.14798873635480542,,,None
lig_jmc23,lig_jmc28,0.7554547289101331,0.06172571077127581,,,None
lig_jmc23,lig_jmc27,-0.018539263485812033,0.11056457952287208,,,None
lig_jmc23,lig_ejm31,1.2434948207479053,0.012876787722676225,,,None
lig_jmc28,lig_jmc30,-1.0052690042072083,0.02269393795694827,,,None
lig_ejm49,lig_ejm50,-1.07840974030767,0.03387999768889282,,,None
lig_ejm49,lig_ejm31,-0.8430866987305023,0.09854909766355209,,,None
lig_ejm31,lig_ejm45,0.2710660366628961,0.07184638815874557,,,None
lig_ejm31,lig_ejm42,0.545001780320872,0.017475144111340234,,,None
lig_ejm31,lig_ejm48,0.6486238449364254,0.10894007942980487,,,None
lig_ejm31,lig_ejm46,-1.3770560229997078,0.07192206570741834,,,None
lig_ejm31,lig_ejm44,2.7061237146806696,0.17100801155287457,,,None
lig_jmc30,lig_ejm46,0.5273111152140899,0.06026838506462873,,,None
lig_ejm43,lig_ejm42,-1.9594639422901459,0.10675187974137236,,,None
lig_jmc27,lig_ejm46,0.18470210858910718,0.03484475214918901,,,None
lig_ejm44,lig_ejm43,-1.2680394668850994,0.04230341963911168,,,None
