ligand,freenrg,error,engine,analysis,method
lig_2u,-0.236913810114239,0.09992097627312606,,,None
lig_2q,-0.4101563660332655,0.07376809702375792,,,None
lig_2a,0.0823717406850629,0.02907143395219528,,,None
lig_2g,-0.0847663138846401,0.04240157908714152,,,None
lig_2k,0.23787990293427855,0.04275978180028622,,,None
lig_2v,0.49310607326098965,0.05244869340463186,,,None
lig_2n,-0.34265699279917333,0.0560857662221651,,,None
lig_2ee,0.08796420225107004,0.039122848319007676,,,None
lig_2w,0.039925354479263396,0.05795388233379083,,,None
lig_2dd,-0.10043738326849745,0.09677375759918577,,,None
lig_2p,-0.1697722542114786,0.05405859130035043,,,None
lig_2x,0.07508125994358028,0.06301845974620901,,,None
lig_2y,-0.0017902833972459342,0.07577550651701205,,,None
lig_2j,0.12627093129205416,0.030806095888045115,,,None
lig_2f,0.42111644544102156,0.04537784532130916,,,None
lig_2z,0.11544760955351435,0.08719018348597804,,,None
lig_2hh,-0.5806774144842759,0.073300858660257,,,None
lig_2ii,0.14171620479409702,0.06383224947049095,,,None
lig_2aa,0.22899716071541776,0.10348591980214246,,,None
lig_2gg,0.14874911890357712,0.03589269444557868,,,None
lig_2h,0.24854806508718905,0.04976819211106213,,,None
lig_2l,-0.2941839209420444,0.04139967848797271,,,None
lig_2o,0.18189940088824014,0.045070707259784994,,,None
lig_2t,-0.13641327810245607,0.03166714955611126,,,None
lig_2ff,-0.08714689719354135,0.040578512645563926,,,None
lig_2c,-0.4143670251661353,0.07825901988654793,,,None
lig_2r,-0.2004091471375622,0.0564224738903708,,,None
lig_2i,0.044879504779100673,0.044824306843052344,,,None
lig_2b,-0.04271955353092824,0.1741944585551245,,,None
lig_2d,0.26209889108715567,0.04423312673640097,,,None
lig_2m,-0.4168762290346378,0.05204399277135407,,,None
lig_2e,0.42023573426829297,0.03367644160820295,,,None
lig_2bb,0.3657867196471311,0.09046147163982898,,,None
lig_2s,-0.2027874507109163,0.043677015857471864,,,None
