lig_0,lig_1,freenrg,error,engine,analysis,method
lig_jmc23,lig_jmc30,0.1133995056152343,0.0720541039672013,,,None
lig_jmc23,lig_ejm46,0.3820991516113281,0.0345506980825208,,,None
lig_jmc23,lig_jmc27,0.1946010589599609,0.0521975087287697,,,None
lig_jmc23,lig_ejm55,1.0017004013061523,0.0596420599288265,,,None
lig_ejm47,lig_ejm31,0.0573005676269531,0.0613639180110192,,,None
lig_ejm47,lig_ejm55,-0.4224014282226562,0.065028323180711,,,None
lig_ejm49,lig_ejm31,-1.83740234375,0.0661727654780904,,,None
lig_ejm49,lig_ejm50,-1.3767004013061523,0.072125279659673,,,None
lig_ejm31,lig_ejm46,-0.8432998657226562,0.0563939449725498,,,None
lig_ejm31,lig_ejm48,1.0274009704589844,0.0571589173971411,,,None
lig_ejm31,lig_ejm45,0.2121000289916992,0.0512927604173771,,,None
lig_ejm31,lig_ejm43,1.667400360107422,0.0587084056023731,,,None
lig_ejm31,lig_jmc28,-0.4230003356933594,0.0576629127761115,,,None
lig_ejm45,lig_ejm42,-0.3316001892089844,0.0380943365766775,,,None
lig_ejm44,lig_ejm42,-3.5967025756835938,0.0457895050621035,,,None
lig_ejm44,lig_ejm55,-3.725502014160156,0.0672709381926824,,,None
lig_ejm43,lig_ejm55,-1.9836997985839844,0.0749042043503952,,,None
lig_ejm50,lig_ejm42,-0.5822982788085938,0.0598779670585259,,,None
lig_ejm42,lig_ejm54,-0.4379005432128906,0.053109984807289,,,None
lig_ejm42,lig_ejm48,1.111100196838379,0.0535404091753133,,,None
lig_ejm42,lig_ejm55,-0.5899009704589844,0.0578954244579526,,,None
lig_ejm55,lig_ejm54,-0.0345993041992187,0.0579978674344421,,,None
lig_jmc28,lig_jmc30,-0.7756004333496094,0.082684766157553,,,None
lig_jmc28,lig_jmc27,-0.7889003753662109,0.0429049991023564,,,None
