lig_0,lig_1,freenrg,error,engine,analysis,method
lig_2j,lig_2gg,-0.1471977233886718,0.1488183167510889,,,None
lig_2j,lig_2h,0.3003997802734375,0.0429249278553294,,,None
lig_2j,lig_2e,-0.5594005584716797,0.06366782896514,,,None
lig_2j,lig_2q,-2.4259033203125,0.1694712487657816,,,None
lig_2j,lig_2t,-1.7049007415771484,0.0505995346175871,,,None
lig_2j,lig_2f,0.0009994506835937,0.047805006066602,,,None
lig_2j,lig_2ee,-1.4386005401611328,0.0795656567518087,,,None
lig_2j,lig_2r,-1.4473991394042969,0.1087007069315594,,,None
lig_2j,lig_2v,0.3917999267578125,0.0829179932017348,,,None
lig_2j,lig_2ff,-1.1203994750976562,0.0766378145943942,,,None
lig_2j,lig_2l,-2.8415985107421875,0.0377132526593752,,,None
lig_2j,lig_2m,-2.8296985626220703,0.0593310060436864,,,None
lig_2gg,lig_3fln,-1.8787994384765625,0.1122440301546952,,,None
lig_2q,lig_2u,-0.2081031799316406,0.3753061953829716,,,None
lig_2t,lig_3fln,-0.2915000915527344,0.0322050017365414,,,None
lig_2g,lig_2i,1.4041023254394531,0.0416864633097647,,,None
lig_2g,lig_2h,2.097200393676758,0.0726963647393337,,,None
lig_2g,lig_3fln,-0.0209999084472656,0.0418192647718278,,,None
lig_2g,lig_3flz,1.0565004348754885,0.0462034603208541,,,None
lig_2g,lig_2f,1.5613994598388672,0.0477792801085201,,,None
lig_2g,lig_2c,-0.7111005783081055,0.1783938344051324,,,None
lig_2l,lig_2s,0.1908998489379882,0.1564799065329674,,,None
lig_2l,lig_2o,1.802001953125,0.0676421102702214,,,None
lig_2l,lig_2n,0.3350300788879394,0.0419298392617138,,,None
lig_2l,lig_2p,1.3979949951171875,0.0803437849411027,,,None
lig_2ee,lig_3fln,-0.5399999618530273,0.0686210035598096,,,None
lig_2aa,lig_3flw,-0.4202003479003906,0.117748170102884,,,None
lig_2aa,lig_2bb,1.84100341796875,0.171057742956814,,,None
lig_2aa,lig_2z,0.7238006591796875,0.113851086816845,,,None
lig_2o,lig_3fln,-0.7470016479492188,0.073275478492936,,,None
lig_3flw,lig_2z,1.9780998229980469,0.1416926462666508,,,None
lig_2u,lig_2k,1.889404296875,0.174295362110138,,,None
lig_2p,lig_3fln,-0.4329986572265625,0.0891589297368481,,,None
lig_3fmk,lig_2v,4.439901351928711,0.063466702165827,,,None
lig_3fmk,lig_2z,3.571901321411133,0.1237950830311827,,,None
lig_2i,lig_3fln,-1.3947010040283203,0.0440856400946942,,,None
lig_2x,lig_3fly,-1.0223007202148438,0.045253084755307,,,None
lig_2x,lig_2v,1.003849983215332,0.0414831220623121,,,None
lig_2ff,lig_3fln,-0.8385200500488281,0.0437351529286484,,,None
lig_2k,lig_3fln,-0.8239974975585938,0.0412471072798791,,,None
lig_2k,lig_2m,-1.9300003051757808,0.0658259586786779,,,None
lig_2n,lig_3fln,0.9073901176452636,0.0492699100483854,,,None
lig_3flq,lig_3fly,-1.1240081787109375,0.0682426093964098,,,None
lig_3flq,lig_2z,-0.772003173828125,0.1578685198823103,,,None
lig_3fln,lig_3flz,1.087900161743164,0.0545763031271825,,,None
lig_3fln,lig_2v,1.9764399528503416,0.0612708801211537,,,None
lig_3fln,lig_2r,0.3476982116699219,0.0678742931921952,,,None
lig_3fln,lig_2e,1.1159000396728516,0.0599596193419357,,,None
lig_3fln,lig_2s,-0.3571901321411133,0.1697439765583898,,,None
lig_3fmh,lig_2v,2.2024002075195312,0.0605529261870259,,,None
lig_3fmh,lig_3fly,0.2412959933280944,0.0452644059005417,,,None
lig_2c,lig_3flz,1.2373659908771515,0.1084941391153541,,,None
lig_2y,lig_2z,-0.6379013061523438,0.1068002468782391,,,None
lig_2y,lig_2v,0.5258998870849609,0.0710739379799301,,,None
lig_2bb,lig_2v,0.2949981689453125,0.0789182914485032,,,None
lig_2v,lig_3fly,-2.0893001556396484,0.0403208096631304,,,None
