ligand,freenrg,error,engine,analysis,method
lig_2aa,2.738983521582499,0.6435625549326104,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2b,0.6712835215819588,0.2566399618511636,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2bb,0.18901306547647811,0.3009794418587677,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2dd,-1.226526706663734,0.2984478197996358,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2w,-0.41746764693468474,0.2701702876863451,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2c,1.2493451484695701,0.2062258748139531,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate,5.560855456565607,0.19081330826837925,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_3,1.826467388429177,0.20175170570527642,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2e,0.45330714760945723,0.14436400366597765,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2a,-0.717142846378227,0.14184873475519758,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2d,0.30591272962705673,0.14472360085028274,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ee,-1.4738642254457364,0.1603220412446813,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2j,0.3421167039923654,0.176203794300175,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2f,-0.4444896968104508,0.152297213778467,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2g,-0.7409972917067189,0.14639756111632438,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ff,1.0134484530824726,0.2016817308283319,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2gg,2.056887281815932,0.2326108478527995,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2h,-0.34473674652623654,0.15600717055330912,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2i,-1.1478093944069867,0.15679412534271867,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2k,1.9637804458284753,0.19073261922102785,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2m,-1.1872471795177428,0.16049836050025723,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_4,-1.825715043642634,0.1945747793567294,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2l,-2.516346043252207,0.2363511502372352,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2o,-1.1873498708397663,0.17749021642216087,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2t,-2.2051637730685822,0.2808714372917447,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2n,-2.318276552996103,0.1507886363378977,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2p,-0.34002486361526474,0.16229565511063132,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2r,-1.8015765529961811,0.2083874434066964,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2q,-1.5659419622525779,0.20534460523654352,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_1,-2.2606743162265146,0.21095261969384518,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2u,-0.485615043642611,0.242198204185265,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2v,1.2878164381022055,0.23935898326273478,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2x,0.42999303766187813,0.2351399389377762,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_10,0.17268352158182232,0.24012950821725904,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_7,1.8821439538894738,0.23007120524947924,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2y,-0.29380154765740363,0.25860309318883273,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2z,0.5760323530649654,0.3990792183113782,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_2,-0.2919164784180581,0.24498122855550064,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_5,4.691506090289274,0.1660802702499201,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_8,2.4878672638848673,0.22861691467470696,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ii,-1.997176254564664,0.306229540034135,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2hh,-2.124847359903974,0.3062231768862183,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_6,-0.9847361250649005,0.3130467593236898,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
