ligand,freenrg,error,engine,analysis,method
lig_2aa,0.5920892057435445,0.353479198677893,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2z,1.1717983200305504,0.3052562849451529,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2b,-0.37684347128831064,0.2899279469992014,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_2,0.3674861651228163,0.18334627828679892,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2bb,1.4422002188408136,0.28000387457642995,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2dd,-0.7501125935424398,0.2591356524498409,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2w,-0.0048790903057138735,0.206462216843286,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2c,-2.660284214140894,0.48203680730512216,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate,7.395026401381472,0.44750334696510413,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_3,0.01980739860474756,0.48774170408174333,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2e,1.428144167405609,0.1271467494562161,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2a,-0.20670052115559967,0.12592362088222242,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2d,1.1789646659692496,0.13628795803721297,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ee,-0.31811033765313335,0.21792924414403927,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2j,0.02765072152672632,0.18491979981363865,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2f,0.6788424120087972,0.1765548445492486,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2g,-0.28426170556721697,0.19502268257172148,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ff,-0.40559458461328735,0.18753890047623903,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2gg,0.522435331643099,0.31196353363910906,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2h,1.3853932120620787,0.2577932593516693,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2i,0.2188315463401107,0.26584679338931594,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2k,0.6487967391713516,0.1508283679845527,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2m,-1.6037791866122895,0.1656165629814033,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_4,-2.8184942030569653,0.17034772942806875,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2l,-1.444262356311289,0.18589627804962341,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2o,-1.291703007792382,0.1944603771998425,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2t,-2.032282468206452,0.15954251677849113,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2n,-1.977747579171023,0.1669617835936187,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2p,-0.10724919990831516,0.23653398623867056,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2r,-0.42982013386122553,0.2940735915764913,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2s,-0.9817942880540595,0.26045635166479536,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2q,-1.848385044356954,0.23169121224889103,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_1,-2.085985906994005,0.21135651117301496,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2u,-1.3073942030569619,0.25484038465002196,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2v,2.545170530321222,0.18647621153437183,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2x,1.9303522035940492,0.23862589339335358,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_10,0.6198499512105613,0.17603828387681414,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_7,-0.01905495931404033,0.24562250238700467,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2y,0.47278857878680114,0.23345736940724351,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_5,5.669554832005801,0.45551522874153094,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_8,2.153751600796097,0.15730075570838822,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ii,-2.7332391907609583,0.2551689162883133,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2hh,-2.8767451782161437,0.25417177407178104,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate_6,-1.9042107786260942,0.2650530222607892,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
