ligand,freenrg,error,engine,analysis,method
lig_2b,0.246457818538115,0.5537270672245264,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2h,1.2295739249889053,0.13782446030403644,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2d,1.6666979989384885,0.38283907918849663,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2v,2.890659801714488,0.2019776031154568,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2c,-2.916699847487905,0.20670944511400238,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2e,1.0965206156397684,0.1411601885297341,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2f,0.49877626771950645,0.14237323485211384,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2w,0.13546381192091417,0.3876972603150002,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2x,1.9890069549914067,0.2211623637500812,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2y,1.4814812998607945,0.212325814873592,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2a,0.6746147469771699,0.3835935242081734,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2j,0.7258607596738855,0.13613204045029614,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2hh,-0.850860731961987,0.3950594281341134,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ii,-0.7176519977684563,0.39474854646352775,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2k,2.509829411992385,0.1683905854734264,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2q,-0.8717705880075135,0.48869935529353753,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2u,-1.6827705880074646,0.6437959129346639,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2bb,2.3722996868365662,0.2135910197688191,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2z,1.1834967254556439,0.23032878724755199,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2p,-0.31143816962355686,0.1926273167928253,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2s,-2.9995381696233423,0.9781406675564338,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2n,-2.6263381696235406,0.17775972116573868,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2o,-1.1726540449265812,0.19946350390943454,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ee,-1.3806233435225437,0.1653186007546904,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2l,-2.205009756789728,0.16617814860707278,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2ff,-1.6615407917882123,0.19773840779115479,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2gg,-0.7607653062853004,0.16577916682482335,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2aa,2.1744598017145194,0.661318075411635,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2dd,-0.6739361880790398,0.41279386510402727,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2m,0.9593294119923925,0.2591882551911341,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2r,-2.109638169623537,0.2280778316550088,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2t,-0.05198748478246529,0.1804424247948869,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2g,0.717097908844714,0.14221975365098194,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_2i,0.4415964001022843,0.13673382252512595,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
