,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_2b~lig_2h,1.234335752388274,0.20637163605009307,0.5498,0.6776
lig_2d~lig_2v,0.5349012571006195,0.26564561068186116,1.4221,0.4582
lig_2c~lig_2e,-0.24172259686438835,0.3819299857143548,4.1096,0.1956
lig_2c~lig_2f,1.9925837486905618,0.35417088276641384,3.2461,0.2593
lig_2d~lig_2w,-1.9537067908393198,0.20734806221144425,-1.0535,0.108
lig_2x~lig_2y,0.45946472478905065,0.27783138470157853,-0.4732,0.0801
lig_2a~lig_2w,-0.5462570533499651,0.24262006210217402,-1.396,0.143
lig_2e~lig_2v,1.7417592761352463,0.3079815138605235,0.7508,0.3531
lig_2j~lig_2v,1.1158959771610402,0.23759480932628335,3.4324,0.4132
lig_2v~lig_2x,-1.2678528663453008,0.23074395383119106,-0.7075,0.1905
lig_2hh~lig_2w,0.41322750871446523,0.2133932624315683,1.6613,0.3838
lig_2ii~lig_2w,-0.6030772919086118,0.7564502548153373,0.8232,0.0808
lig_2k~lig_2q,-1.7231277198721742,0.15520561416723827,-3.3816,0.4884
lig_2q~lig_2u,0.0,0.1333057142224823,-0.811,0.432
lig_2bb~lig_2z,-1.3045773072461344,0.2748276547399702,0.1784,0.4566
lig_2p~lig_2s,0.09189866622583764,0.0985968709223395,-2.6881,0.9885
lig_2y~lig_2z,-0.5877057996837571,0.2998580596112046,-0.3588,0.0963
lig_2n~lig_2o,1.3727120707788991,0.19086473629497552,1.2081,0.1296
lig_2bb~lig_2v,0.09151663399387289,0.26212587846300034,0.4837,0.0727
lig_2n~lig_2p,0.6549501055788536,0.15710229082938873,2.3149,0.079
lig_2ee~lig_2l,0.0,0.3626307481286016,-0.9551,0.0512
lig_2ff~lig_2gg,0.7879796502143535,0.11964554013680688,1.0459,0.1199
lig_2gg~lig_2j,0.5847324205645457,0.18219802292908469,1.5931,0.1027
lig_2aa~lig_2v,0.29693994260296463,0.30574937613051906,0.7162,0.6491
lig_2b~lig_2w,-0.746848771804693,0.09618940424903089,0.8632,1.016
lig_2dd~lig_2w,-1.5057416154143972,0.242620062102174,0.8094,0.1461
lig_2ee~lig_2j,2.1991670882078314,0.3934777339749224,3.2329,0.1503
lig_2l~lig_2o,1.7859395794933661,0.1333057142224823,1.5442,0.1871
lig_2v~lig_2y,-0.8083881415562502,0.2882613263410895,-1.4807,0.0775
lig_2k~lig_2m,-0.41322750871446523,0.11941611415363111,-1.5505,0.2031
lig_2n~lig_2r,1.0681776142933206,0.1791241712304467,0.5167,0.1473
lig_2j~lig_2t,-1.7859395794933643,0.18674698494103864,-0.1023,0.1433
lig_2l~lig_2t,0.413227508714467,0.10747450273826802,-0.1121,0.2624
lig_2a~lig_2d,1.4074497374893546,0.3128248238428679,1.0247,0.0279
lig_2aa~lig_2z,-1.0991539986370427,0.3167064013468535,,
lig_2e~lig_2f,2.23430634555495,0.33185032741137216,-0.6441,0.0362
lig_2f~lig_2g,-2.1931754671452897,0.31892145275816086,0.075,0.0615
lig_2ff~lig_2j,1.3727120707788991,0.18674698494103864,0.1059,0.4754
lig_2hh~lig_2ii,1.016304800623077,0.7834253821752233,0.1319,0.0169
lig_2k~lig_2l,-1.7231277198721742,0.11587292437152848,-3.149,0.3038
lig_2l~lig_2n,0.413227508714467,0.16052133657034778,-0.5112,0.0784
lig_2r~lig_2s,-0.32132884248862936,0.13086512862802308,,
lig_2e~lig_2j,0.6258632989742061,0.30357341802311083,-0.1187,0.0738
lig_2j~lig_2k,-0.4760393683356572,0.19170342263021933,2.0602,0.1276
lig_2i~lig_2j,-0.02908680660464924,0.26871999868391006,0.2714,0.0182
lig_2n~lig_2s,0.7468487718046912,0.17165735283625325,,
lig_2g~lig_2h,1.1932048739786136,0.30364674411340453,0.2997,0.0649
lig_2g~lig_2i,0.6138192271691949,0.3196842354262225,-0.1146,0.1129
lig_2h~lig_2i,-0.5793856468094187,0.28402237508121897,-0.8152,0.023
lig_2k~lig_2u,-1.7231277198721742,0.11587292437152848,-2.1298,1.0573
lig_2u~lig_2x,2.0472101990235707,0.16499488426716408,1.9948,0.5384
lig_2l~lig_2q,0.0,0.1333057142224823,0.2738,0.075
lig_2ee~lig_2w,0.8264550174289322,0.36048044095613185,0.9103,0.079
lig_2ee~lig_2v,3.3150630653688715,0.3968885484410268,2.2542,1.0449
lig_2e~lig_2q,-1.5733037892336252,0.28194928719740286,-2.5306,0.105
lig_2b~lig_2l,-1.5733037892336252,0.10395822558203616,-0.0376,0.4822
lig_2b~lig_2z,0.345665334895239,0.20891873231319905,0.2448,0.138
lig_2a~lig_2p,-0.30453445648557675,0.24358455616141958,-0.9144,0.1174
lig_2p~lig_2t,-0.6549501055788536,0.10229760030591596,-2.8622,0.1286
lig_2bb~lig_2w,-2.3970914139460664,0.20281914255883646,-0.6081,0.3184
lig_2ii~lig_2v,1.8855307560313275,0.7744619807207367,2.3386,0.2306
lig_2m~lig_2x,0.7373099878658618,0.16750219566166277,2.6956,0.0758
lig_2l~lig_2m,1.309900211157709,0.08911699666668278,-0.0055,0.0836
lig_2g~lig_2v,1.7006283977255858,0.29400487428979943,2.5805,0.2737
lig_2gg~lig_2v,1.7006283977255858,0.18945160941214698,1.2145,1.6082
lig_2t~lig_2x,1.6339826903091037,0.1779491927360908,2.4506,0.1752
lig_2l~lig_2x,2.0472101990235707,0.16499488426716408,0.8921,0.2729
lig_2d~lig_2s,-1.6200855277490938,0.21965262886576628,-0.1524,1.2387
lig_2w~lig_2y,1.6802199063836891,0.23562729190869655,0.2862,0.1704
lig_2e~lig_2r,-0.09189866622583764,0.27413777869744144,-0.8058,0.0739
lig_2a~lig_2n,-0.9594845620644303,0.2812087122182192,-1.5312,0.3869
lig_2n~lig_2t,0.0,0.17380938655729272,-0.2666,0.0841
lig_2gg~lig_2k,0.10869305222888848,0.1272431575299837,-0.3405,0.6107
lig_2a~lig_2k,0.3504156490932768,0.25833655361854685,1.2982,0.0721
lig_2v~lig_2w,-2.4886080479399393,0.1776871255794307,-1.1154,0.2655
lig_2gg~lig_2l,-1.6144346676432857,0.09936021293021033,-2.3911,0.1421
lig_2dd~lig_2hh,-1.9189691241288624,0.3168640654297495,-1.5689,0.3901
lig_2dd~lig_2i,-0.10394273803084886,0.31968423542622243,0.3599,0.3856
lig_2ff~lig_2h,1.981184524192967,0.20816509851236958,0.1351,0.0797
lig_2ff~lig_2hh,-0.41322750871446523,0.22701145122804214,-1.5893,0.2887
lig_2e~lig_2h,1.234335752388274,0.31719882090627394,1.1081,0.0338
lig_2a~lig_2gg,0.24172259686438835,0.251363665327022,1.3718,0.0515
lig_2d~lig_2gg,-1.1657271406249663,0.2175141756645145,0.0705,0.1868
lig_2dd~lig_2gg,-0.7177619652000438,0.2513636653270219,2.9318,0.3379
lig_2e~lig_2gg,0.041130878409660454,0.26757697774714134,-0.7942,0.088
lig_2f~lig_2gg,-2.1931754671452897,0.2261944721518803,1.2081,0.445
lig_2ff~lig_2g,0.7879796502143535,0.2546802094233793,-0.2682,0.0984
lig_2aa~lig_2b,-1.4448193335322816,0.26676275582866643,-2.0677,0.6044
lig_2aa~Intermediate_2,,,,
lig_2bb~lig_2dd,-0.8913497985316692,0.3098415015742436,-1.4155,0.0499
lig_2c~Intermediate,,,8.0726,0.4241
lig_2c~Intermediate_3,,,0.5344,0.0452
lig_2e~lig_2a,-0.2005917184547279,0.3494916205255889,-1.1704,0.082
lig_2e~lig_2d,1.2068580190346267,0.3259955784761205,-0.1474,0.0274
lig_2ee~lig_2a,1.3727120707788973,0.42989801095307206,0.2939,0.0859
lig_2f~lig_2d,-1.0274483265203234,0.2929839882958692,0.2284,0.0729
lig_2ff~lig_2a,0.5462570533499651,0.2546802094233793,-1.7345,0.1511
lig_2g~lig_2d,1.1657271406249663,0.3128248238428679,1.1083,0.025
lig_2gg~lig_2a,-0.24172259686438835,0.251363665327022,-2.2682,1.7189
lig_2j~lig_2m,-0.8892668770501224,0.1768205495428065,-0.5706,0.2422
lig_2j~Intermediate_4,,,-0.9748,0.2477
lig_2k~lig_2a,-0.3504156490932768,0.25833655361854685,-1.5819,0.202
