,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_2aa~lig_2z,-1.0991539986370427,0.3167064013468535,-1.0991539986370427,0.3167064013468535
lig_2aa~lig_2b,-1.4448193335322816,0.26676275582866643,-1.4448193335322816,0.26676275582866643
lig_2aa~Intermediate_2,,,,
lig_2bb~lig_2dd,-0.8913497985316692,0.3098415015742436,-0.8913497985316692,0.3098415015742436
lig_2bb~lig_2w,-2.3970914139460664,0.20281914255883646,-2.3970914139460664,0.20281914255883646
lig_2c~Intermediate,,,,
lig_2c~Intermediate_3,,,,
lig_2e~lig_2a,-0.2005917184547279,0.3494916205255889,-0.2005917184547279,0.3494916205255889
lig_2e~lig_2d,1.2068580190346267,0.3259955784761205,1.2068580190346267,0.3259955784761205
lig_2ee~lig_2j,2.1991670882078314,0.3934777339749224,2.1991670882078314,0.3934777339749224
lig_2ee~lig_2a,1.3727120707788973,0.42989801095307206,1.3727120707788973,0.42989801095307206
lig_2f~lig_2g,-2.1931754671452897,0.31892145275816086,-2.1931754671452897,0.31892145275816086
lig_2f~lig_2d,-1.0274483265203234,0.2929839882958692,-1.0274483265203234,0.2929839882958692
lig_2ff~lig_2gg,0.7879796502143535,0.11964554013680688,0.7879796502143535,0.11964554013680688
lig_2ff~lig_2a,0.5462570533499651,0.2546802094233793,0.5462570533499651,0.2546802094233793
lig_2g~lig_2h,1.1932048739786136,0.30364674411340453,1.1932048739786136,0.30364674411340453
lig_2g~lig_2i,0.6138192271691949,0.3196842354262225,0.6138192271691949,0.3196842354262225
lig_2g~lig_2d,1.1657271406249663,0.3128248238428679,1.1657271406249663,0.3128248238428679
lig_2gg~lig_2a,-0.24172259686438835,0.251363665327022,-0.24172259686438835,0.251363665327022
lig_2h~lig_2i,-0.5793856468094187,0.28402237508121897,-0.5793856468094187,0.28402237508121897
lig_2j~lig_2k,-0.4760393683356572,0.19170342263021933,-0.4760393683356572,0.19170342263021933
lig_2j~lig_2m,-0.8892668770501224,0.1768205495428065,-0.8892668770501224,0.1768205495428065
lig_2j~Intermediate_4,,,,
lig_2k~lig_2a,-0.3504156490932768,0.25833655361854685,-0.3504156490932768,0.25833655361854685
lig_2l~lig_2o,1.7859395794933661,0.1333057142224823,1.7859395794933661,0.1333057142224823
lig_2l~lig_2t,0.413227508714467,0.10747450273826802,0.413227508714467,0.10747450273826802
lig_2m~lig_2a,0.0628118596211884,0.24749359472113194,0.0628118596211884,0.24749359472113194
lig_2n~lig_2p,0.6549501055788536,0.15710229082938873,0.6549501055788536,0.15710229082938873
lig_2n~lig_2r,1.0681776142933206,0.1791241712304467,1.0681776142933206,0.1791241712304467
lig_2n~lig_2s,0.7468487718046912,0.17165735283625325,0.7468487718046912,0.17165735283625325
lig_2n~lig_2a,0.9594845620644303,0.2812087122182192,0.9594845620644303,0.2812087122182192
lig_2o~lig_2a,-0.4132275087144688,0.2666114284449646,-0.4132275087144688,0.2666114284449646
lig_2p~lig_2a,0.30453445648557675,0.24358455616141958,0.30453445648557675,0.24358455616141958
lig_2q~Intermediate_1,,,,
lig_2q~Intermediate_4,,,,
lig_2r~lig_2s,-0.32132884248862936,0.13086512862802308,-0.32132884248862936,0.13086512862802308
lig_2t~lig_2a,0.9594845620644303,0.2546802094233793,0.9594845620644303,0.2546802094233793
lig_2u~Intermediate_4,,,,
lig_2v~lig_2x,-1.2678528663453008,0.23074395383119106,-1.2678528663453008,0.23074395383119106
lig_2v~lig_2a,-1.9423509945899742,0.29400487428979943,-1.9423509945899742,0.29400487428979943
lig_2v~Intermediate_10,,,,
lig_2x~Intermediate_7,,,,
lig_2y~lig_2w,-1.6802199063836891,0.23562729190869655,-1.6802199063836891,0.23562729190869655
lig_2y~Intermediate_10,,,,
lig_2z~lig_2w,-1.092514106699932,0.19594126223578587,-1.092514106699932,0.19594126223578587
lig_2a~Intermediate_4,,,,
lig_2dd~lig_2w,-1.5057416154143972,0.242620062102174,-1.5057416154143972,0.242620062102174
lig_2b~Intermediate_2,,,,
lig_2w~Intermediate_10,,,,
lig_2d~Intermediate,,,,
lig_2d~Intermediate_5,,,,
lig_2d~Intermediate_8,,,,
lig_2ii~lig_2hh,-1.016304800623077,0.7834253821752233,-1.016304800623077,0.7834253821752233
lig_2ii~Intermediate_6,,,,
lig_2hh~Intermediate_10,,,,
Intermediate~Intermediate_3,,,,
Intermediate~Intermediate_5,,,,
Intermediate_1~Intermediate_4,,,,
Intermediate_2~Intermediate_10,,,,
Intermediate_6~Intermediate_10,,,,
Intermediate_7~Intermediate_8,,,,
Intermediate_8~Intermediate_10,,,,
