,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_2b~lig_2h,1.234335752388274,0.20637163605009307,2.5673,0.8889
lig_2d~lig_2v,0.5349012571006195,0.26564561068186116,0.6186,0.1446
lig_2c~lig_2e,-0.24172259686438835,0.3819299857143548,5.2537,0.234
lig_2c~lig_2f,1.9925837486905618,0.35417088276641384,2.6709,0.8324
lig_2d~lig_2w,-1.9537067908393198,0.20734806221144425,-0.7065,0.3184
lig_2x~lig_2y,0.45946472478905065,0.27783138470157853,-0.6433,0.1332
lig_2a~lig_2w,-0.5462570533499651,0.24262006210217402,0.1233,0.2291
lig_2e~lig_2v,1.7417592761352463,0.3079815138605235,-1.1959,0.634
lig_2j~lig_2v,1.1158959771610402,0.23759480932628335,2.2791,0.2588
lig_2v~lig_2x,-1.2678528663453008,0.23074395383119106,-1.0121,0.2093
lig_2hh~lig_2w,0.41322750871446523,0.2133932624315683,2.1904,0.189
lig_2ii~lig_2w,-0.6030772919086118,0.7564502548153373,-0.5148,0.3818
lig_2k~lig_2q,-1.7231277198721742,0.15520561416723827,-2.4386,0.1981
lig_2q~lig_2u,0.0,0.1333057142224823,0.7975,0.1328
lig_2bb~lig_2z,-1.3045773072461344,0.2748276547399702,0.4495,0.2717
lig_2p~lig_2s,0.09189866622583764,0.0985968709223395,0.1251,0.31
lig_2y~lig_2z,-0.5877057996837571,0.2998580596112046,0.9156,0.5209
lig_2n~lig_2o,1.3727120707788991,0.19086473629497552,1.0506,0.2259
lig_2bb~lig_2v,0.09151663399387289,0.26212587846300034,1.5505,0.4965
lig_2n~lig_2p,0.6549501055788536,0.15710229082938873,1.8481,0.3313
lig_2ee~lig_2l,0.0,0.3626307481286016,-0.868,0.2512
lig_2ff~lig_2gg,0.7879796502143535,0.11964554013680688,0.7967,0.2879
lig_2gg~lig_2j,0.5847324205645457,0.18219802292908469,-0.5111,0.1141
lig_2aa~lig_2v,0.29693994260296463,0.30574937613051906,1.561,0.1449
lig_2b~lig_2w,-0.746848771804693,0.09618940424903089,0.4597,0.1807
lig_2dd~lig_2w,-1.5057416154143972,0.242620062102174,0.6464,0.1793
lig_2ee~lig_2j,2.1991670882078314,0.3934777339749224,0.7089,0.2731
lig_2l~lig_2o,1.7859395794933661,0.1333057142224823,0.132,0.1812
lig_2v~lig_2y,-0.8083881415562502,0.2882613263410895,-1.1527,1.5333
lig_2k~lig_2m,-0.41322750871446523,0.11941611415363111,-1.6679,0.1503
lig_2n~lig_2r,1.0681776142933206,0.1791241712304467,1.3968,0.2974
lig_2j~lig_2t,-1.7859395794933643,0.18674698494103864,-2.4847,0.2784
lig_2l~lig_2t,0.413227508714467,0.10747450273826802,-0.5776,0.129
lig_2a~lig_2d,1.4074497374893546,0.3128248238428679,0.7961,0.129
lig_2aa~lig_2z,-1.0991539986370427,0.3167064013468535,0.442,0.4789
lig_2e~lig_2f,2.23430634555495,0.33185032741137216,-1.1066,0.0312
lig_2f~lig_2g,-2.1931754671452897,0.31892145275816086,-1.0231,0.1481
lig_2ff~lig_2j,1.3727120707788991,0.18674698494103864,0.7196,0.2116
lig_2hh~lig_2ii,1.016304800623077,0.7834253821752233,0.1428,0.0379
lig_2k~lig_2l,-1.7231277198721742,0.11587292437152848,-2.2211,0.166
lig_2l~lig_2n,0.413227508714467,0.16052133657034778,-0.7131,0.1637
lig_2r~lig_2s,-0.32132884248862936,0.13086512862802308,-0.8206,0.3965
lig_2e~lig_2j,0.6258632989742061,0.30357341802311083,1.0273,0.1627
lig_2j~lig_2k,-0.4760393683356572,0.19170342263021933,-0.2441,0.3369
lig_2i~lig_2j,-0.02908680660464924,0.26871999868391006,-0.2409,0.3989
lig_2n~lig_2s,0.7468487718046912,0.17165735283625325,1.084,0.227
lig_2g~lig_2h,1.1932048739786136,0.30364674411340453,1.567,0.2041
lig_2g~lig_2i,0.6138192271691949,0.3196842354262225,0.7818,0.3363
lig_2h~lig_2i,-0.5793856468094187,0.28402237508121897,-1.1917,0.101
lig_2k~lig_2u,-1.7231277198721742,0.11587292437152848,-1.2663,0.279
lig_2u~lig_2x,2.0472101990235707,0.16499488426716408,1.7306,0.3951
lig_2l~lig_2q,0.0,0.1333057142224823,0.0299,0.2252
lig_2ee~lig_2w,0.8264550174289322,0.36048044095613185,0.6709,0.4227
lig_2ee~lig_2v,3.3150630653688715,0.3968885484410268,2.6736,0.3447
lig_2e~lig_2q,-1.5733037892336252,0.28194928719740286,-2.8625,0.1622
lig_2b~lig_2l,-1.5733037892336252,0.10395822558203616,-1.1844,0.3746
lig_2b~lig_2z,0.345665334895239,0.20891873231319905,0.7828,0.4613
lig_2a~lig_2p,-0.30453445648557675,0.24358455616141958,-0.2064,0.1903
lig_2p~lig_2t,-0.6549501055788536,0.10229760030591596,-4.807,1.5767
lig_2bb~lig_2w,-2.3970914139460664,0.20281914255883646,-1.2744,0.237
lig_2ii~lig_2v,1.8855307560313275,0.7744619807207367,2.1259,0.2444
lig_2m~lig_2x,0.7373099878658618,0.16750219566166277,2.7167,0.1943
lig_2l~lig_2m,1.309900211157709,0.08911699666668278,0.325,0.1276
lig_2g~lig_2v,1.7006283977255858,0.29400487428979943,2.3119,0.1995
lig_2gg~lig_2v,1.7006283977255858,0.18945160941214698,1.3755,0.2544
lig_2t~lig_2x,1.6339826903091037,0.1779491927360908,3.2607,0.0938
lig_2l~lig_2x,2.0472101990235707,0.16499488426716408,2.7216,0.2074
lig_2d~lig_2s,-1.6200855277490938,0.21965262886576628,-0.7247,0.1807
lig_2w~lig_2y,1.6802199063836891,0.23562729190869655,-0.3095,0.3308
lig_2e~lig_2r,-0.09189866622583764,0.27413777869744144,0.2899,1.6954
lig_2a~lig_2n,-0.9594845620644303,0.2812087122182192,-1.6638,0.1436
lig_2n~lig_2t,0.0,0.17380938655729272,0.3845,0.1116
lig_2gg~lig_2k,0.10869305222888848,0.1272431575299837,0.0452,0.1716
lig_2a~lig_2k,0.3504156490932768,0.25833655361854685,0.5712,0.0699
lig_2v~lig_2w,-2.4886080479399393,0.1776871255794307,-3.1012,0.2012
lig_2gg~lig_2l,-1.6144346676432857,0.09936021293021033,-2.9235,0.2032
lig_2dd~lig_2hh,-1.9189691241288624,0.3168640654297495,-1.7022,0.1246
lig_2dd~lig_2i,-0.10394273803084886,0.31968423542622243,1.6606,0.2706
lig_2ff~lig_2h,1.981184524192967,0.20816509851236958,1.3728,0.1547
lig_2ff~lig_2hh,-0.41322750871446523,0.22701145122804214,-0.7109,0.3199
lig_2e~lig_2h,1.234335752388274,0.31719882090627394,0.1288,0.9939
lig_2a~lig_2gg,0.24172259686438835,0.251363665327022,0.8798,0.114
lig_2d~lig_2gg,-1.1657271406249663,0.2175141756645145,0.535,0.1292
lig_2dd~lig_2gg,-0.7177619652000438,0.2513636653270219,1.3064,0.2497
lig_2e~lig_2gg,0.041130878409660454,0.26757697774714134,-0.5506,0.0794
lig_2f~lig_2gg,-2.1931754671452897,0.2261944721518803,2.1804,0.1084
lig_2ff~lig_2g,0.7879796502143535,0.2546802094233793,-0.6664,0.289
lig_2aa~lig_2b,-1.4448193335322816,0.26676275582866643,2.7732,3.1255
lig_2aa~Intermediate_2,,,-0.1925,0.3843
lig_2bb~lig_2dd,-0.8913497985316692,0.3098415015742436,-2.4539,0.2917
lig_2c~Intermediate,,,11.2441,0.2226
lig_2c~Intermediate_3,,,1.6261,0.2096
lig_2e~lig_2a,-0.2005917184547279,0.3494916205255889,-1.6401,0.0443
lig_2e~lig_2d,1.2068580190346267,0.3259955784761205,-0.1595,0.183
lig_2ee~lig_2a,1.3727120707788973,0.42989801095307206,-0.1397,0.2271
lig_2f~lig_2d,-1.0274483265203234,0.2929839882958692,0.5499,0.1349
lig_2ff~lig_2a,0.5462570533499651,0.2546802094233793,0.2336,0.148
lig_2g~lig_2d,1.1657271406249663,0.3128248238428679,1.3146,0.2331
lig_2gg~lig_2a,-0.24172259686438835,0.251363665327022,-1.4991,0.6971
lig_2j~lig_2m,-0.8892668770501224,0.1768205495428065,-1.3633,0.1496
lig_2j~Intermediate_4,,,-2.7764,0.3693
lig_2k~lig_2a,-0.3504156490932768,0.25833655361854685,-0.9148,0.0882
lig_2m~lig_2a,0.0628118596211884,0.24749359472113194,1.5891,0.1266
lig_2n~lig_2a,0.9594845620644303,0.2812087122182192,1.7742,0.1243
lig_2o~lig_2a,-0.4132275087144688,0.2666114284449646,1.0608,0.1966
lig_2p~lig_2a,0.30453445648557675,0.24358455616141958,-0.1127,0.2548
lig_2q~Intermediate_1,,,-0.3847,0.1487
lig_2q~Intermediate_4,,,-0.5138,0.2619
lig_2t~lig_2a,0.9594845620644303,0.2546802094233793,1.8332,0.1103
lig_2u~Intermediate_4,,,-1.5111,0.194
lig_2v~lig_2a,-1.9423509945899742,0.29400487428979943,-2.3773,0.374
lig_2v~Intermediate_10,,,-1.738,0.1712
lig_2x~Intermediate_7,,,-2.0316,0.0952
lig_2y~lig_2w,-1.6802199063836891,0.23562729190869655,-0.0671,0.2166
lig_2y~Intermediate_10,,,-0.2352,0.209
lig_2z~lig_2w,-1.092514106699932,0.19594126223578587,-1.2178,0.2617
lig_2a~Intermediate_4,,,-2.6211,0.1349
lig_2b~Intermediate_2,,,0.7647,0.2306
lig_2w~Intermediate_10,,,0.7746,0.1356
lig_2d~Intermediate,,,6.6079,0.6026
lig_2d~Intermediate_5,,,3.9165,0.7294
lig_2d~Intermediate_8,,,1.0352,0.1502
lig_2ii~lig_2hh,-1.016304800623077,0.7834253821752233,-0.1462,0.0347
lig_2ii~Intermediate_6,,,0.9986,0.2753
lig_2hh~Intermediate_10,,,3.381,0.2273
Intermediate~Intermediate_3,,,-5.6649,0.267
