,freenrg_AMBER,err_AMBER,freenrg_calc,err_calc
lig_2b~lig_2h,0.5498,0.6776,1.234335752388274,0.20637163605009307
lig_2d~lig_2v,1.4221,0.4582,0.5349012571006195,0.26564561068186116
lig_2c~lig_2e,4.1096,0.1956,-0.24172259686438835,0.3819299857143548
lig_2c~lig_2f,3.2461,0.2593,1.9925837486905618,0.35417088276641384
lig_2d~lig_2w,-1.0535,0.108,-1.9537067908393198,0.20734806221144425
lig_2x~lig_2y,-0.4732,0.0801,0.45946472478905065,0.27783138470157853
lig_2a~lig_2w,-1.396,0.143,-0.5462570533499651,0.24262006210217402
lig_2e~lig_2v,0.7508,0.3531,1.7417592761352463,0.3079815138605235
lig_2j~lig_2v,3.4324,0.4132,1.1158959771610402,0.23759480932628335
lig_2v~lig_2x,-0.7075,0.1905,-1.2678528663453008,0.23074395383119106
lig_2hh~lig_2w,1.6613,0.3838,0.41322750871446523,0.2133932624315683
lig_2ii~lig_2w,0.8232,0.0808,-0.6030772919086118,0.7564502548153373
lig_2k~lig_2q,-3.3816,0.4884,-1.7231277198721742,0.15520561416723827
lig_2q~lig_2u,-0.811,0.432,0.0,0.1333057142224823
lig_2bb~lig_2z,0.1784,0.4566,-1.3045773072461344,0.2748276547399702
lig_2p~lig_2s,-2.6881,0.9885,0.09189866622583764,0.0985968709223395
lig_2y~lig_2z,-0.3588,0.0963,-0.5877057996837571,0.2998580596112046
lig_2n~lig_2o,1.2081,0.1296,1.3727120707788991,0.19086473629497552
lig_2bb~lig_2v,0.4837,0.0727,0.09151663399387289,0.26212587846300034
lig_2n~lig_2p,2.3149,0.079,0.6549501055788536,0.15710229082938873
lig_2ee~lig_2l,-0.9551,0.0512,0.0,0.3626307481286016
lig_2ff~lig_2gg,1.0459,0.1199,0.7879796502143535,0.11964554013680688
lig_2gg~lig_2j,1.5931,0.1027,0.5847324205645457,0.18219802292908469
lig_2aa~lig_2v,0.7162,0.6491,0.29693994260296463,0.30574937613051906
lig_2b~lig_2w,0.8632,1.016,-0.746848771804693,0.09618940424903089
lig_2dd~lig_2w,0.8094,0.1461,-1.5057416154143972,0.242620062102174
lig_2ee~lig_2j,3.2329,0.1503,2.1991670882078314,0.3934777339749224
lig_2l~lig_2o,1.5442,0.1871,1.7859395794933661,0.1333057142224823
lig_2v~lig_2y,-1.4807,0.0775,-0.8083881415562502,0.2882613263410895
lig_2k~lig_2m,-1.5505,0.2031,-0.41322750871446523,0.11941611415363111
lig_2n~lig_2r,0.5167,0.1473,1.0681776142933206,0.1791241712304467
lig_2j~lig_2t,-0.1023,0.1433,-1.7859395794933643,0.18674698494103864
lig_2l~lig_2t,-0.1121,0.2624,0.413227508714467,0.10747450273826802
lig_2a~lig_2d,1.0247,0.0279,1.4074497374893546,0.3128248238428679
lig_2aa~lig_2z,,,-1.0991539986370427,0.3167064013468535
lig_2e~lig_2f,-0.6441,0.0362,2.23430634555495,0.33185032741137216
lig_2f~lig_2g,0.075,0.0615,-2.1931754671452897,0.31892145275816086
lig_2ff~lig_2j,0.1059,0.4754,1.3727120707788991,0.18674698494103864
lig_2hh~lig_2ii,0.1319,0.0169,1.016304800623077,0.7834253821752233
lig_2k~lig_2l,-3.149,0.3038,-1.7231277198721742,0.11587292437152848
lig_2l~lig_2n,-0.5112,0.0784,0.413227508714467,0.16052133657034778
lig_2r~lig_2s,,,-0.32132884248862936,0.13086512862802308
lig_2e~lig_2j,-0.1187,0.0738,0.6258632989742061,0.30357341802311083
lig_2j~lig_2k,2.0602,0.1276,-0.4760393683356572,0.19170342263021933
lig_2i~lig_2j,0.2714,0.0182,-0.02908680660464924,0.26871999868391006
lig_2n~lig_2s,,,0.7468487718046912,0.17165735283625325
lig_2g~lig_2h,0.2997,0.0649,1.1932048739786136,0.30364674411340453
lig_2g~lig_2i,-0.1146,0.1129,0.6138192271691949,0.3196842354262225
lig_2h~lig_2i,-0.8152,0.023,-0.5793856468094187,0.28402237508121897
lig_2k~lig_2u,-2.1298,1.0573,-1.7231277198721742,0.11587292437152848
lig_2u~lig_2x,1.9948,0.5384,2.0472101990235707,0.16499488426716408
lig_2l~lig_2q,0.2738,0.075,0.0,0.1333057142224823
lig_2ee~lig_2w,0.9103,0.079,0.8264550174289322,0.36048044095613185
lig_2ee~lig_2v,2.2542,1.0449,3.3150630653688715,0.3968885484410268
lig_2e~lig_2q,-2.5306,0.105,-1.5733037892336252,0.28194928719740286
lig_2b~lig_2l,-0.0376,0.4822,-1.5733037892336252,0.10395822558203616
lig_2b~lig_2z,0.2448,0.138,0.345665334895239,0.20891873231319905
lig_2a~lig_2p,-0.9144,0.1174,-0.30453445648557675,0.24358455616141958
lig_2p~lig_2t,-2.8622,0.1286,-0.6549501055788536,0.10229760030591596
lig_2bb~lig_2w,-0.6081,0.3184,-2.3970914139460664,0.20281914255883646
lig_2ii~lig_2v,2.3386,0.2306,1.8855307560313275,0.7744619807207367
lig_2m~lig_2x,2.6956,0.0758,0.7373099878658618,0.16750219566166277
lig_2l~lig_2m,-0.0055,0.0836,1.309900211157709,0.08911699666668278
lig_2g~lig_2v,2.5805,0.2737,1.7006283977255858,0.29400487428979943
lig_2gg~lig_2v,1.2145,1.6082,1.7006283977255858,0.18945160941214698
lig_2t~lig_2x,2.4506,0.1752,1.6339826903091037,0.1779491927360908
lig_2l~lig_2x,0.8921,0.2729,2.0472101990235707,0.16499488426716408
lig_2d~lig_2s,-0.1524,1.2387,-1.6200855277490938,0.21965262886576628
lig_2w~lig_2y,0.2862,0.1704,1.6802199063836891,0.23562729190869655
lig_2e~lig_2r,-0.8058,0.0739,-0.09189866622583764,0.27413777869744144
lig_2a~lig_2n,-1.5312,0.3869,-0.9594845620644303,0.2812087122182192
lig_2n~lig_2t,-0.2666,0.0841,0.0,0.17380938655729272
lig_2gg~lig_2k,-0.3405,0.6107,0.10869305222888848,0.1272431575299837
lig_2a~lig_2k,1.2982,0.0721,0.3504156490932768,0.25833655361854685
lig_2v~lig_2w,-1.1154,0.2655,-2.4886080479399393,0.1776871255794307
lig_2gg~lig_2l,-2.3911,0.1421,-1.6144346676432857,0.09936021293021033
lig_2dd~lig_2hh,-1.5689,0.3901,-1.9189691241288624,0.3168640654297495
lig_2dd~lig_2i,0.3599,0.3856,-0.10394273803084886,0.31968423542622243
lig_2ff~lig_2h,0.1351,0.0797,1.981184524192967,0.20816509851236958
lig_2ff~lig_2hh,-1.5893,0.2887,-0.41322750871446523,0.22701145122804214
lig_2e~lig_2h,1.1081,0.0338,1.234335752388274,0.31719882090627394
lig_2a~lig_2gg,1.3718,0.0515,0.24172259686438835,0.251363665327022
lig_2d~lig_2gg,0.0705,0.1868,-1.1657271406249663,0.2175141756645145
lig_2dd~lig_2gg,2.9318,0.3379,-0.7177619652000438,0.2513636653270219
lig_2e~lig_2gg,-0.7942,0.088,0.041130878409660454,0.26757697774714134
lig_2f~lig_2gg,1.2081,0.445,-2.1931754671452897,0.2261944721518803
lig_2ff~lig_2g,-0.2682,0.0984,0.7879796502143535,0.2546802094233793
lig_2aa~lig_2b,-2.0677,0.6044,-1.4448193335322816,0.26676275582866643
lig_2aa~Intermediate_2,,,,
lig_2bb~lig_2dd,-1.4155,0.0499,-0.8913497985316692,0.3098415015742436
lig_2c~Intermediate,8.0726,0.4241,,
lig_2c~Intermediate_3,0.5344,0.0452,,
lig_2e~lig_2a,-1.1704,0.082,-0.2005917184547279,0.3494916205255889
lig_2e~lig_2d,-0.1474,0.0274,1.2068580190346267,0.3259955784761205
lig_2ee~lig_2a,0.2939,0.0859,1.3727120707788973,0.42989801095307206
lig_2f~lig_2d,0.2284,0.0729,-1.0274483265203234,0.2929839882958692
lig_2ff~lig_2a,-1.7345,0.1511,0.5462570533499651,0.2546802094233793
lig_2g~lig_2d,1.1083,0.025,1.1657271406249663,0.3128248238428679
lig_2gg~lig_2a,-2.2682,1.7189,-0.24172259686438835,0.251363665327022
lig_2j~lig_2m,-0.5706,0.2422,-0.8892668770501224,0.1768205495428065
lig_2j~Intermediate_4,-0.9748,0.2477,,
lig_2k~lig_2a,-1.5819,0.202,-0.3504156490932768,0.25833655361854685
lig_2m~lig_2a,0.5792,0.0817,0.0628118596211884,0.24749359472113194
lig_2n~lig_2a,1.4203,0.0579,0.9594845620644303,0.2812087122182192
lig_2o~lig_2a,0.5535,0.1164,-0.4132275087144688,0.2666114284449646
lig_2p~lig_2a,0.8528,0.151,0.30453445648557675,0.24358455616141958
lig_2q~Intermediate_1,-1.0361,0.0784,,
lig_2q~Intermediate_4,0.0644,0.0764,,
lig_2t~lig_2a,0.6446,0.3704,0.9594845620644303,0.2546802094233793
lig_2u~Intermediate_4,-1.3401,0.1477,,
lig_2v~lig_2a,-2.0069,0.5109,-1.9423509945899742,0.29400487428979943
lig_2v~Intermediate_10,-1.3531,0.2399,,
lig_2x~Intermediate_7,1.4798,0.0817,,
lig_2y~lig_2w,-0.1463,0.1098,-1.6802199063836891,0.23562729190869655
lig_2y~Intermediate_10,0.4914,0.1152,,
lig_2z~lig_2w,-0.9935,0.3008,-1.092514106699932,0.19594126223578587
lig_2a~Intermediate_4,-1.7212,0.1775,,
lig_2b~Intermediate_2,-0.9632,0.0803,,
lig_2w~Intermediate_10,0.434,0.2884,,
lig_2d~Intermediate,5.5759,0.2362,,
lig_2d~Intermediate_5,4.3353,0.0935,,
lig_2d~Intermediate_8,2.1805,0.4423,,
lig_2ii~lig_2hh,-0.1277,0.0026,-1.016304800623077,0.7834253821752233
lig_2ii~Intermediate_6,1.0426,0.084,,
lig_2hh~Intermediate_10,2.0796,0.2258,,
Intermediate~Intermediate_3,-3.6328,0.0697,,
Intermediate~Intermediate_5,-0.7631,0.1359,,
Intermediate_1~Intermediate_4,-0.5445,0.1328,,
Intermediate_2~Intermediate_10,0.4646,0.0523,,
Intermediate_6~Intermediate_10,2.132,0.4775,,
Intermediate_7~Intermediate_8,0.6131,0.0422,,
Intermediate_8~Intermediate_10,-2.1539,0.1975,,
