,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_2k~lig_2u,-1.7231277198721742,0.11587292437152848,-1.2663,0.279
lig_2u~lig_2x,2.0472101990235707,0.16499488426716408,1.7306,0.3951
lig_2l~lig_2q,0.0,0.1333057142224823,0.0299,0.2252
lig_2ee~lig_2w,0.8264550174289322,0.36048044095613185,0.6709,0.4227
lig_2ee~lig_2v,3.3150630653688715,0.3968885484410268,2.6736,0.3447
lig_2e~lig_2q,-1.5733037892336252,0.28194928719740286,-2.8625,0.1622
lig_2b~lig_2l,-1.5733037892336252,0.10395822558203616,-1.1844,0.3746
lig_2bb~lig_2v,0.09151663399387289,0.26212587846300034,1.5505,0.4965
lig_2b~lig_2z,0.345665334895239,0.20891873231319905,0.7828,0.4613
lig_2n~lig_2o,1.3727120707788991,0.19086473629497552,1.0506,0.2259
lig_2a~lig_2p,-0.30453445648557675,0.24358455616141958,-0.2064,0.1903
lig_2p~lig_2t,-0.6549501055788536,0.10229760030591596,-4.807,1.5767
lig_2l~lig_2o,1.7859395794933661,0.1333057142224823,0.132,0.1812
lig_2bb~lig_2w,-2.3970914139460664,0.20281914255883646,-1.2744,0.237
lig_2ii~lig_2v,1.8855307560313275,0.7744619807207367,2.1259,0.2444
lig_2m~lig_2x,0.7373099878658618,0.16750219566166277,2.7167,0.1943
lig_2l~lig_2m,1.309900211157709,0.08911699666668278,0.325,0.1276
lig_2ii~lig_2w,-0.6030772919086118,0.7564502548153373,-0.5148,0.3818
lig_2v~lig_2y,-0.8083881415562502,0.2882613263410895,-1.1527,1.5333
lig_2g~lig_2v,1.7006283977255858,0.29400487428979943,2.3119,0.1995
lig_2gg~lig_2v,1.7006283977255858,0.18945160941214698,1.3755,0.2544
lig_2t~lig_2x,1.6339826903091037,0.1779491927360908,3.2607,0.0938
lig_2l~lig_2x,2.0472101990235707,0.16499488426716408,2.7216,0.2074
lig_2d~lig_2s,-1.6200855277490938,0.21965262886576628,-0.7247,0.1807
lig_2w~lig_2y,1.6802199063836891,0.23562729190869655,-0.3095,0.3308
lig_2e~lig_2r,-0.09189866622583764,0.27413777869744144,0.2899,1.6954
lig_2a~lig_2n,-0.9594845620644303,0.2812087122182192,-1.6638,0.1436
lig_2n~lig_2t,0.0,0.17380938655729272,0.3845,0.1116
lig_2aa~lig_2z,-1.0991539986370427,0.3167064013468535,0.442,0.4789
lig_2r~lig_2s,-0.32132884248862936,0.13086512862802308,-0.8206,0.3965
lig_2y~lig_2z,-0.5877057996837571,0.2998580596112046,0.9156,0.5209
lig_2l~lig_2t,0.413227508714467,0.10747450273826802,-0.5776,0.129
lig_2gg~lig_2k,0.10869305222888848,0.1272431575299837,0.0452,0.1716
lig_2a~lig_2k,0.3504156490932768,0.25833655361854685,0.5712,0.0699
lig_2v~lig_2w,-2.4886080479399393,0.1776871255794307,-3.1012,0.2012
lig_2gg~lig_2l,-1.6144346676432857,0.09936021293021033,-2.9235,0.2032
lig_2ff~lig_2j,1.3727120707788991,0.18674698494103864,0.7196,0.2116
lig_2dd~lig_2hh,-1.9189691241288624,0.3168640654297495,-1.7022,0.1246
lig_2dd~lig_2i,-0.10394273803084886,0.31968423542622243,1.6606,0.2706
lig_2ff~lig_2h,1.981184524192967,0.20816509851236958,1.3728,0.1547
lig_2ff~lig_2hh,-0.41322750871446523,0.22701145122804214,-0.7109,0.3199
lig_2e~lig_2h,1.234335752388274,0.31719882090627394,0.1288,0.9939
lig_2a~lig_2gg,0.24172259686438835,0.251363665327022,0.8798,0.114
lig_2d~lig_2gg,-1.1657271406249663,0.2175141756645145,0.535,0.1292
lig_2dd~lig_2gg,-0.7177619652000438,0.2513636653270219,1.3064,0.2497
lig_2i~lig_2j,-0.02908680660464924,0.26871999868391006,-0.2409,0.3989
lig_2e~lig_2gg,0.041130878409660454,0.26757697774714134,-0.5506,0.0794
lig_2f~lig_2gg,-2.1931754671452897,0.2261944721518803,2.1804,0.1084
lig_2ff~lig_2g,0.7879796502143535,0.2546802094233793,-0.6664,0.289
lig_2c~lig_2f,1.9925837486905618,0.35417088276641384,2.6709,0.8324
lig_2c~lig_2e,-0.24172259686438835,0.3819299857143548,5.2537,0.234
