repeat,mae_dG,mae_ddG,rmse_ddG,r2_dG,ktau_dG
1,0.2934039829179415,0.4453891774174305,0.56551006882966,0.9201113014796093,0.8970588235294118
4,0.6866522877411984,0.7659358377945864,0.9756250084236683,0.7291014917253571,0.6617647058823529
7,0.45090409895886774,0.8785078888070897,1.0374082246606486,0.815772275023952,0.7352941176470588
10,0.5412879031561088,0.6108695623640855,0.7708788439427722,0.7389286854210925,0.6911764705882353
13,0.40803119220293066,0.6071194229540211,0.7434310396106182,0.8821279364040872,0.8382352941176471
16,0.5295523002552467,0.7741692688091525,0.9494820068500295,0.9031512976531135,0.8235294117647057
19,0.5700110935241522,0.7450073485290359,0.9267487485409042,0.7973630199684957,0.7352941176470588
22,0.7043071156913032,0.7245470211493791,0.9762695128821367,0.5980909791080729,0.5441176470588235
25,0.5421560550794811,0.6502645833002973,0.787763488532781,0.7697170167815096,0.6176470588235293
28,0.6454684616267318,0.872469963500515,1.1056233824796782,0.8556741873831929,0.6911764705882353
31,0.505531177441044,0.8088391769954956,0.9318676310799057,0.7948840079114391,0.6911764705882353
34,0.44294554116093365,0.7107520437649141,0.8821698408147335,0.8516178802275673,0.7794117647058824
37,0.5785226957796387,0.8542556354069774,1.0355854193888288,0.7288550242433729,0.6176470588235293
40,0.4732908127652029,0.6960096730637074,0.8696896524207034,0.8366258853904421,0.7794117647058824
43,0.6162818962772352,0.8069980090508215,1.0112675495976287,0.750886633685703,0.7352941176470588
46,0.5534316800617088,0.6913035038563259,0.8583893566386611,0.7725473897010663,0.7794117647058824
49,0.5395734338983629,0.8771840412423567,1.132933099762321,0.8014397816133961,0.7058823529411764
52,0.5439707159221451,0.6396930066718491,0.8046640305183433,0.8198992044304083,0.6911764705882353
55,0.46580038425755826,0.6735287467785295,0.835311874189987,0.8243006888001978,0.7205882352941176
58,0.6554414254110847,0.9740963177004242,1.1866436351782899,0.7166681095797701,0.7352941176470588
61,0.634496581341908,0.7913034241078426,0.925445830293204,0.8347087202503204,0.7058823529411764
64,0.7562603267693305,0.8006300806649455,0.9578697695761741,0.5347739974396076,0.5294117647058822
67,1.0330131693029703,1.0885525449739282,1.2840802742065072,0.4905511980399966,0.5147058823529411
70,0.7232326104575159,0.7196582623297064,0.9278043828214371,0.5965938603491602,0.5588235294117646
73,0.6165239792142272,0.7406221083072881,0.9103399344159995,0.6888877707653602,0.5735294117647058
76,0.5079012709954512,0.6559969099829158,0.8295432437461242,0.9248553675274817,0.8088235294117646
79,0.5139416161535582,0.6368185897011066,0.84741474214453,0.7914433135635579,0.7058823529411764
82,0.6258756596719891,0.7093496502024143,0.8714493948164964,0.7297194412106494,0.7058823529411764
85,0.6248798352422172,0.7051305574523182,0.9677431180695577,0.9013686751524963,0.7941176470588235
88,0.7888740461590077,0.921996083349114,1.1111056648403128,0.7777981577441264,0.6911764705882353
91,0.6561303043424881,0.8345063779846812,1.0000150069312859,0.6270738041278822,0.6470588235294118
94,0.513790244943282,0.8248479874591537,1.0844545691763097,0.8192641851876928,0.8088235294117646
97,0.5521144322922654,0.6474071357075478,0.8469253883779125,0.739194712722015,0.7352941176470588
100,0.4875182029197822,0.6480674907983458,0.8319529798958769,0.8189161765783782,0.7352941176470588
103,0.5112542727127586,0.7511896740357624,0.9593360089533681,0.7908980660888705,0.8235294117647057
106,0.5467423464123393,0.7051976713655351,0.868976165878548,0.9195289384653115,0.8235294117647057
109,0.6481473361033,0.8427525577231644,1.0522494174370034,0.6991907805446929,0.6911764705882353
112,0.46830431718620885,0.6063989322902942,0.7400999740425908,0.8564955603713681,0.588235294117647
115,0.5629713296044166,0.8260628128221725,0.9337927468407401,0.82030229787693,0.8088235294117646
118,0.7275501446012542,0.9942173712467741,1.2038244848806816,0.6736062335803831,0.588235294117647
121,0.5930899110629918,0.7794576551947753,0.9226546965047262,0.7499737540952969,0.7058823529411764
