repeat,mae_dG,mae_ddG,rmse_ddG,r2_dG,ktau_dG
0,0.36961344892465875,0.7189875450964496,0.8941248948275781,0.8677400748585706,0.7941176470588235
2,0.47058113564776616,0.8904024107112214,1.077440526962853,0.8294768894343962,0.7499999999999999
4,0.3727393638573833,0.7908243521468047,0.9140718851385973,0.8938508593142221,0.8088235294117646
6,0.42916864321735215,0.7527378722425738,0.9836655720080025,0.8674668321770833,0.7352941176470588
8,0.5084491695600837,0.8369114919926098,1.0239543704662517,0.851876960009633,0.7205882352941176
10,0.4949740457034477,0.6259525433981452,0.8486151003015607,0.8058312921009586,0.7352941176470588
12,0.307170999029315,0.6187523089383168,0.7729951163932781,0.9166054313276225,0.7794117647058824
14,0.48335694949389374,0.6681844809370021,0.8247215531352916,0.8220439122084957,0.764705882352941
16,0.35893008394682363,0.8804593286369528,1.0155310086518463,0.8905051868414035,0.7499999999999999
18,0.3753077739244939,0.8165142014366207,1.012966401783557,0.8546470242680486,0.8382352941176471
20,0.39945905715101193,0.7409116424899916,0.950516366243318,0.864973077739456,0.7205882352941176
22,0.41203752965436047,0.7195628392655072,0.9855935972579307,0.8630703162570982,0.7794117647058824
24,0.37199266385805396,0.6321802865607421,0.7730726058421065,0.8976701857216038,0.8235294117647057
26,0.6186503853564079,0.9191330289848284,1.1330489505431658,0.7694171376898642,0.7352941176470588
28,0.4597894577659705,0.824339743640354,1.0041354009449994,0.8626614478760223,0.7352941176470588
30,0.5613013526241856,0.8494459808218335,0.9681515839230606,0.7936982043400836,0.7205882352941176
32,0.5595270920057018,0.7177328516495743,0.8930214623041529,0.8157085185083887,0.7794117647058824
34,0.27613314188648796,0.7495206646770047,0.8929834598738429,0.9003515226499115,0.8676470588235293
36,0.44548396409626545,0.6257069271711121,0.7396763224374839,0.8230594944977206,0.764705882352941
38,0.4282296227442578,0.7359724817752661,0.9173099148324628,0.8227020290621172,0.7352941176470588
40,0.39766182060982763,0.8834012638203819,1.0597630100238,0.8880786615046136,0.8235294117647057
42,0.5618747471206997,0.8138745227135451,1.0195162403402511,0.7678951463699764,0.6911764705882353
44,0.49712399085086834,0.7045504613268305,0.901691999338258,0.8630734103384037,0.6617647058823529
46,0.598950277973394,0.8185937838282192,0.9492868900688843,0.7483849157735849,0.7058823529411764
48,0.47104674194569396,0.689870975514587,0.8849346248465648,0.8846562892305262,0.7941176470588235
50,0.6061676828579321,0.8697048239604819,1.092408955723584,0.7085574804565232,0.6029411764705882
52,0.546833354334733,0.8877010599069165,1.1152256346420344,0.8379606194711778,0.8235294117647057
54,0.34691096989111375,0.6544873417194205,0.8437246415310778,0.92429754836018,0.9117647058823529
56,0.6141196457291392,0.827057782067255,1.0404179151333068,0.6492548989772188,0.6323529411764706
58,0.6377775527248533,1.0997599621734258,1.3069375890984027,0.7014809302190305,0.676470588235294
60,0.7111957152268839,0.8897180367818204,1.0610472261020019,0.6364990825368679,0.5147058823529411
62,0.45131853923625354,0.6442927980457498,0.8586674541370968,0.8663131696220121,0.7352941176470588
64,0.44055645464315313,0.8107553932099592,1.0433816504563531,0.8215033733448683,0.7794117647058824
66,0.6113974449258582,0.794119744437689,1.0122137372746023,0.7574194994796225,0.7205882352941176
68,0.33718871551013313,0.7607078501081421,0.9358987478358057,0.8997331982436945,0.764705882352941
70,0.46440950147446464,0.8869442723261457,1.0243761089513685,0.8423104358975602,0.764705882352941
72,0.6163721561533816,0.9234598837714796,1.1371226507628691,0.7935752217171143,0.7794117647058824
74,0.48066655488244797,0.710468375849087,0.9446589730098379,0.8061827008221875,0.6911764705882353
76,0.4894129359195315,0.649788732341335,0.8810838105116514,0.78009369812703,0.6323529411764706
78,0.505429705498266,0.8728013744702046,1.057262200017339,0.8333981370256904,0.7205882352941176
80,0.43060403924749435,0.8174210696565233,1.047532676396779,0.8371498307129424,0.7352941176470588
82,0.44645788064754616,0.7875519263297149,0.9519132635887816,0.8351212409262379,0.7941176470588235
84,0.48861963284527704,0.8427823990205716,0.9829146087422029,0.8499739111406911,0.7352941176470588
86,0.5201319214501079,0.7468179086314796,0.9005085233220363,0.7707869924065043,0.6470588235294118
88,0.6999218441610883,0.9646985172117718,1.2464082274215638,0.8311046319446448,0.7794117647058824
90,0.37382843926054377,0.6101309957810302,0.7889870399371615,0.884542428487791,0.7941176470588235
92,0.4804895434256603,0.8472078236246663,1.0234392062639204,0.8641737816337384,0.7058823529411764
94,0.5180740254823551,0.8125543550083397,0.9854752470894079,0.8027115086498207,0.6911764705882353
96,0.5527813669861292,0.92060321125241,1.1526550414659533,0.8677260429868157,0.8382352941176471
98,0.36276376504021085,0.7792891453636569,0.9747815548876005,0.9051818066257056,0.8088235294117646
100,0.3376712317496196,0.7432461227438084,0.8814484335218271,0.9023798516803242,0.764705882352941
102,0.416990868731188,0.7884315050228071,0.9353842645010352,0.8510342753660617,0.6323529411764706
104,0.5700372899059764,0.9865414368743103,1.1291477065943238,0.8474331382236465,0.7499999999999999
106,0.5916600840170588,0.9697936656148706,1.1207699746354094,0.6980995289175845,0.6323529411764706
108,0.41123825392606084,0.6864933744003319,0.8751002502281954,0.8913123700112117,0.7941176470588235
110,0.49568458478249,0.7941931113041016,0.9847106251609542,0.8759006619431318,0.7941176470588235
112,0.6629348147258305,0.8683008163082461,1.0515095468793723,0.7731242107902325,0.6911764705882353
114,0.5884832768012686,0.8855532404813995,1.122380519885502,0.7643306103363856,0.6617647058823529
116,0.4105040988037467,0.785016725625784,1.0018477676068098,0.8714432282242406,0.7794117647058824
118,0.6551504430059709,0.9068390133354636,1.1622895557054747,0.8121398901175697,0.7352941176470588
120,0.36131342142637585,0.6864293716878898,0.8529261419790635,0.9496273420850132,0.8382352941176471
122,0.3670219618203414,0.5897207616488989,0.7512864378225845,0.9307772790216001,0.8676470588235293
124,0.48995359547900097,0.6273797292588346,0.8257702740705657,0.8326023201794998,0.7794117647058824
126,0.4690004981341871,0.8352402398522475,0.9705239027800768,0.8793638189604067,0.7794117647058824
128,0.5615828116341295,0.6839192391464561,0.8850906261168661,0.7669146940878137,0.7352941176470588
130,0.29022280234403963,0.7437513974258849,0.9349200860792124,0.9234371790470257,0.8529411764705882
132,0.454986129381554,0.7445537534198275,0.8933120291524383,0.9298042483978057,0.9411764705882352
134,0.5354725971834162,0.8240494225436258,1.030442346827212,0.7681284274731977,0.7205882352941176
136,0.4555461424858964,0.84970287126801,1.053242801213483,0.8497009769524264,0.6911764705882353
138,0.4267203938816006,0.6477276362076633,0.8533019783698716,0.8282991437465059,0.7499999999999999
140,0.4114383906060639,0.8197440747740821,0.9780001045096102,0.8701515524705378,0.8235294117647057
142,0.3692411123971037,0.7323976602476114,0.8981762156434293,0.8983073868140321,0.8235294117647057
144,0.40976508470281275,0.6956081412530942,0.879528005101801,0.8681019685464875,0.8382352941176471
146,0.4159424661399944,0.6466474061240708,0.8507947190061539,0.9054819973266042,0.7794117647058824
148,0.3145733738116785,0.6038910258025657,0.7825255380440602,0.8785444013766667,0.7941176470588235
150,0.4241603777187245,0.7205088877408728,0.9097327182329613,0.8412527643800867,0.7499999999999999
152,0.5523726548003964,0.8454702808681224,1.0734845543702272,0.786245024343695,0.7499999999999999
154,0.28009059157321986,0.4959921271290943,0.5857134623267489,0.9419809800223865,0.8970588235294118
156,0.628655915236465,0.8907051854137547,1.14043473949962,0.6269939630221768,0.6029411764705882
158,0.36516141946826286,0.5521186205188566,0.7067087335975692,0.8855935546733811,0.8235294117647057
160,0.6143752260731132,0.7571849319876974,0.963359883207455,0.6823385379856175,0.7205882352941176
162,0.415992163291146,0.6296187118160944,0.8267456765946677,0.8560504397825446,0.7794117647058824
164,0.6196778009735692,0.7135515155790968,0.8956772578123283,0.7717731906923845,0.7941176470588235
166,0.5273812306144543,0.8733775148954078,1.0696334817362942,0.7887777638200681,0.6911764705882353
168,0.40370814459846754,0.8563769745525125,1.0443211284095801,0.8785286803444066,0.7499999999999999
170,0.35342720637363356,0.6583755290745628,0.8117696316283417,0.881993319745836,0.8235294117647057
172,0.6140786847882288,0.8879642369828019,1.1166752433762628,0.7965170272629799,0.6911764705882353
174,0.5828900361840936,0.8745212569510413,1.0544127319861776,0.7665703583305338,0.7058823529411764
176,0.5639819746133821,0.6938055776609884,0.847937770512418,0.8652083001831784,0.7352941176470588
178,0.5166951373352591,0.8671214521409322,1.0643544775753162,0.7425949992115757,0.764705882352941
180,0.4917379864046951,0.9017100175735734,1.1542622205551591,0.8104563126159763,0.7352941176470588
182,0.4597676402388091,0.8742522075328296,1.0221019848124562,0.8734133276503248,0.6911764705882353
184,0.6668238086234084,0.8237258365586899,0.9761155362810989,0.7580431069838537,0.6911764705882353
186,0.6106081663890963,0.8527022143248562,1.0201187780386567,0.6704730899421961,0.676470588235294
