repeat,mae_dG,mae_ddG,rmse_ddG,r2_dG,ktau_dG
0,0.6441633418143152,0.7258101266421595,0.9219291366998705,0.6574185475512463,0.6176470588235293
1,0.7731662039207109,0.76453063834475,1.0014658926233622,0.520647501374441,0.48529411764705876
2,0.8661665077754771,0.9829832299344613,1.1958672590484556,0.868184473135656,0.7352941176470588
3,1.1097214160644062,0.9681357945539761,1.2641606373831211,0.26875214943661946,0.2647058823529411
4,0.6866396450379376,0.8112728594281684,0.9933671357989631,0.6677048260253245,0.6323529411764706
5,1.038626865711582,0.9161814969309781,1.074578260925854,0.3509944096905871,0.4705882352941176
6,1.1164920848749404,1.0124145802397726,1.2037301296860516,0.6066815370145882,0.6029411764705882
7,0.4188187449345864,0.7867627207828117,0.8945129783814889,0.835567127136521,0.7352941176470588
8,0.7648890374385697,0.8098015816766712,1.0419645898555614,0.7048475994920032,0.7058823529411764
9,1.1515107637932651,0.882243262467157,1.0256439797998693,0.8708417306225886,0.764705882352941
10,0.7744194831482472,0.8635023318682227,0.9918938959448117,0.8835606481725393,0.7205882352941176
11,0.5760107702929053,0.7616219935109043,0.9398379416903992,0.7234124514956269,0.7499999999999999
12,0.8834924207341054,0.818890950077412,0.9494174114676752,0.33746617837089954,0.3235294117647059
13,0.8691279819264351,0.630439325483567,0.8692335086520311,0.46078295878842135,0.5588235294117646
14,0.7184432127856578,0.7529214323546826,0.9563651277973161,0.8760419120901309,0.7794117647058824
15,0.8997546543375251,1.0265251840900484,1.2561397479280483,0.4512354833390252,0.48529411764705876
16,0.389418922292545,0.5800248424755107,0.8639447700041368,0.871197451812151,0.8382352941176471
17,1.116495716537183,0.8708332863328118,1.0193145729900648,0.796362204585921,0.6176470588235293
18,0.6498095984877831,0.6952077763771786,0.8666299347641332,0.7863962206700467,0.7499999999999999
19,0.4512211241830255,0.7079531008858683,0.9490895874582053,0.8952133402929038,0.7794117647058824
20,0.8705892704122881,0.801300808275223,0.9939896976222757,0.9211701779008389,0.7941176470588235
21,0.8501553220540373,1.218701687637961,1.4377966295690372,0.7466759975465986,0.6323529411764706
22,0.4194797928078799,0.7467433996297274,0.8643693678357071,0.8570583023112941,0.7499999999999999
23,0.8387865564866304,0.927513145214863,1.1242879092023093,0.5721596833341884,0.588235294117647
24,0.775157708674169,0.8649909044640656,1.1497756656650393,0.4901902757790135,0.588235294117647
25,0.6444088504071622,0.7785744259803717,0.9484821744960275,0.7910315968924444,0.7058823529411764
26,0.7024828710081527,0.7923940410829029,0.9555225983069509,0.9253363434290985,0.8823529411764705
27,0.7468207103972292,0.9916780031267785,1.160015410934681,0.5556459614748754,0.5441176470588235
28,1.3814586405532556,1.079682474365734,1.3469751902892135,0.7025664089926207,0.588235294117647
29,0.5714122068180956,0.7692416286512397,0.9017421888379024,0.8404118715625053,0.8088235294117646
30,1.0096468966343912,0.8097448475334313,0.9685621801696096,0.6899456768990028,0.5588235294117646
31,0.5622943466323425,0.7575011341494253,0.9365983726718791,0.8703111465345337,0.7794117647058824
32,0.5754293777245714,0.7966302262416007,0.9462448838750649,0.7197776621749481,0.6470588235294118
33,0.6464051133826222,0.8403704857667276,0.9543615348242741,0.6479909094498718,0.6470588235294118
34,0.49745623239978215,0.752252148134858,0.9862436139673701,0.8203495695582101,0.7058823529411764
35,0.5033954272946601,0.6517760809769995,0.8447381134087801,0.8003654482414033,0.7941176470588235
36,0.7802751097151247,0.8515288743977899,1.0580539918090914,0.6165364065187035,0.5441176470588235
37,0.4642089657881096,0.6640935825908886,0.8178652169554945,0.8877702446800676,0.8088235294117646
38,0.6642187889440239,0.9043968199115899,1.0920352390809414,0.6743442564543738,0.6176470588235293
39,0.6247354268277051,0.7822785964446148,0.9632158711375935,0.6773627007339588,0.676470588235294
40,1.0566589830012343,0.875628444244055,1.071001404156315,0.8747750623435727,0.6911764705882353
41,0.541999855352512,0.7163364207836165,0.8458752048218603,0.8294935932323296,0.7352941176470588
42,0.769169944127385,0.6548113809387678,0.8567319909290865,0.4524855929252054,0.4411764705882352
43,0.5516074559329928,0.8424586310069198,1.0708950515130427,0.7107695001443979,0.6617647058823529
44,0.6847334918751563,0.8555150359571311,1.0404204889739943,0.6301626422621992,0.676470588235294
45,0.7581600558475023,0.6496927336951546,0.8121454823482607,0.482125387593103,0.5441176470588235
46,0.8376472430577617,0.9770115174599908,1.1961410057097541,0.8033966333183662,0.6911764705882353
47,0.6261965774723814,0.8024794853383714,1.0011944498246466,0.6496204473332494,0.588235294117647
48,0.784752057259079,1.0341827488770101,1.1540558252177366,0.6780772262739061,0.6470588235294118
49,0.41607370452807285,0.562900555743931,0.695710213979507,0.8993276387441344,0.8382352941176471
50,0.8656667609316274,1.1971308034117993,1.4955395293912614,0.7715092522551968,0.7058823529411764
51,0.5620333576236748,0.5373936056077929,0.6383608786077715,0.7669305714424437,0.7794117647058824
52,0.49677556418148744,0.6434520403280458,0.7721500092166305,0.8797372394504597,0.8382352941176471
53,0.6269543341079097,0.7901939386612774,0.9727455084206282,0.7764713300878666,0.7352941176470588
54,1.2014171946734835,0.9317847933078187,1.110111978170802,0.6349751974319074,0.6029411764705882
55,0.648315789859619,0.87995156301075,1.1009591905653586,0.6957618767292703,0.6470588235294118
56,0.5739476916282564,0.7959667790224465,1.0310316858483763,0.7753055226982358,0.588235294117647
57,0.7996061124952859,0.8446381438780753,1.0115409951732703,0.4183337787059729,0.45588235294117646
58,0.7266284960503409,0.747657994367206,0.9118652079463601,0.5798970162578415,0.5441176470588235
59,1.2070225518970232,1.0324130807459608,1.2559526568218307,0.8449238740299478,0.7941176470588235
