ligand,freenrg,error,engine,analysis,method
lig_27,2.5817333333333328,2.741733333333333,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_32,2.3277333333333328,2.781733333333333,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_33,1.1057333333333328,2.737733333333333,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_34,0.563733333333333,2.825733333333333,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_37,0.5047333333333328,2.6987333333333328,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_39,1.6677333333333326,2.7757333333333327,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_50,0.7557333333333327,2.765733333333333,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_53,-1.2612666666666672,2.6787333333333327,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_56,0.06373333333333298,2.6867333333333328,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_58,-2.1232666666666673,2.680733333333333,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_60,-0.9032666666666671,2.708733333333333,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_61,0.0017333333333326983,2.7327333333333326,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_63,-2.130266666666667,2.6997333333333327,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_65,-2.058266666666667,2.7287333333333326,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_67,-1.0962666666666672,2.8297333333333325,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
