lig_CHEMBL3402744_300 lig_CHEMBL3402753_200 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402744_300 lig_CHEMBL3402754_40 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402744_300 lig_CHEMBL3402747_3400 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402744_300 lig_CHEMBL3402748_5300 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402753_200 lig_CHEMBL3402761_1 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402754_40 lig_CHEMBL3402761_1 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402750_400 lig_CHEMBL3402752_30000 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402744_300 lig_CHEMBL3402745_200 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402747_3400 lig_CHEMBL3402748_5300 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402747_3400 lig_CHEMBL3402751_2100 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402751_2100 lig_CHEMBL3402752_30000 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402754_40 lig_CHEMBL3402755_4200 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402748_5300 lig_CHEMBL3402749_500 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402749_500 lig_CHEMBL3402750_400 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402753_200 lig_CHEMBL3402754_40 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
lig_CHEMBL3402753_200 lig_CHEMBL3402755_4200 12 0.0000,0.0909,0.1818,0.2727,0.3636,0.4546,0.5454,0.6364,0.7273,0.8182,0.9091,1.0000 SOMD
