,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_CHEMBL3264999~lig_CHEMBL3265002,0.7966999999999995,0.9050966799187808,0.7966999999999995,0.9050966799187808
lig_CHEMBL3264999~lig_CHEMBL3265004,0.5564999999999998,0.9050966799187808,0.5564999999999998,0.9050966799187808
lig_CHEMBL3259820~lig_CHEMBL3264999,-0.8383000000000003,0.9050966799187808,-0.8383000000000003,0.9050966799187808
lig_CHEMBL3264999~lig_CHEMBL3265005,1.0907,0.9050966799187808,1.0907,0.9050966799187808
lig_CHEMBL3259820~lig_CHEMBL3265026,-0.7856000000000005,0.9050966799187808,-0.7856000000000005,0.9050966799187808
lig_CHEMBL3265005~lig_CHEMBL3265026,-1.0380000000000003,0.9050966799187808,-1.0380000000000003,0.9050966799187808
lig_CHEMBL3259820~lig_CHEMBL3265016,-1.1140000000000008,0.9050966799187808,-1.1140000000000008,0.9050966799187808
lig_CHEMBL3259820~lig_CHEMBL3265017,-0.9116,0.9050966799187808,-0.9116,0.9050966799187808
lig_CHEMBL3265028~lig_CHEMBL3265036,0.5924000000000014,0.9050966799187808,0.5924000000000014,0.9050966799187808
lig_CHEMBL3265028~lig_CHEMBL3265030,-0.4615999999999989,0.9050966799187808,-0.4615999999999989,0.9050966799187808
lig_CHEMBL3265027~lig_CHEMBL3265036,-0.08799999999999919,0.9050966799187808,-0.08799999999999919,0.9050966799187808
lig_CHEMBL3265005~lig_CHEMBL3265014,-0.07690000000000019,0.9050966799187808,-0.07690000000000019,0.9050966799187808
lig_CHEMBL3259820~lig_CHEMBL3265005,0.25239999999999974,0.9050966799187808,0.25239999999999974,0.9050966799187808
lig_CHEMBL3265024~lig_CHEMBL3265025,1.5852000000000004,0.9050966799187808,1.5852000000000004,0.9050966799187808
lig_CHEMBL3265027~lig_CHEMBL3265030,-1.1419999999999995,0.9050966799187808,-1.1419999999999995,0.9050966799187808
lig_CHEMBL3265027~lig_CHEMBL3265034,-1.157399999999999,0.9050966799187808,-1.157399999999999,0.9050966799187808
lig_CHEMBL3265028~lig_CHEMBL3265037,-1.7542999999999989,0.9050966799187808,-1.7542999999999989,0.9050966799187808
lig_CHEMBL3265027~lig_CHEMBL3265035,-0.7466999999999988,0.9050966799187808,-0.7466999999999988,0.9050966799187808
lig_CHEMBL3265033~lig_CHEMBL3265034,0.35130000000000017,0.9050966799187808,0.35130000000000017,0.9050966799187808
lig_CHEMBL3265032~lig_CHEMBL3265033,-0.7698,0.9050966799187808,-0.7698,0.9050966799187808
lig_CHEMBL3265025~lig_CHEMBL3265026,-1.1617999999999995,0.9050966799187808,-1.1617999999999995,0.9050966799187808
lig_CHEMBL3265029~lig_CHEMBL3265035,0.04870000000000019,0.9050966799187808,0.04870000000000019,0.9050966799187808
lig_CHEMBL3265031~lig_CHEMBL3265034,0.5916000000000015,0.9050966799187808,0.5916000000000015,0.9050966799187808
lig_CHEMBL3265024~lig_CHEMBL3265026,0.4234000000000009,0.9050966799187808,0.4234000000000009,0.9050966799187808
lig_CHEMBL3265031~lig_CHEMBL3265032,1.0101000000000013,0.9050966799187808,1.0101000000000013,0.9050966799187808
lig_CHEMBL3265002~lig_CHEMBL3265004,-0.24019999999999975,0.9050966799187808,-0.24019999999999975,0.9050966799187808
lig_CHEMBL3265006~lig_CHEMBL3265009,-0.33955999999999875,0.9050966799187808,-0.33955999999999875,0.9050966799187808
lig_CHEMBL3265012~lig_CHEMBL3265013,0.7330800000000011,0.9050966799187808,0.7330800000000011,0.9050966799187808
lig_CHEMBL3265017~lig_CHEMBL3265028,0.47699999999999854,0.9050966799187808,0.47699999999999854,0.9050966799187808
lig_CHEMBL3265017~lig_CHEMBL3265029,0.3620000000000001,0.9050966799187808,0.3620000000000001,0.9050966799187808
lig_CHEMBL3265032~lig_CHEMBL3265037,-1.6958000000000002,0.9050966799187808,-1.6958000000000002,0.9050966799187808
lig_CHEMBL3264996~lig_CHEMBL3264999,-0.7480999999999991,0.9050966799187808,-0.7480999999999991,0.9050966799187808
lig_CHEMBL3265008~lig_CHEMBL3265010,-0.348040000000001,0.9050966799187808,-0.348040000000001,0.9050966799187808
lig_CHEMBL3265009~lig_CHEMBL3265010,0.16519999999999868,0.9050966799187808,0.16519999999999868,0.9050966799187808
