ligand,freenrg,error,engine,analysis,method
lig_CHEMBL3264999,-2.2180449937744697,0.30009648875232064,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265002,-1.7934857641428152,0.30506218377801386,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265004,-2.604600645810798,0.3068830985771112,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3259820,0.46027855828028663,0.18406551594771522,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265005,1.1099353491763004,0.24137604978892163,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265026,-0.051890696202550046,0.29345420071731415,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265016,0.3851747737054332,0.17558988103027798,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265017,0.027016305647816097,0.17476673538139337,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265028,0.21771844027224319,0.19737142432096852,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265036,0.020547604926937524,0.26106589982987277,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265030,0.38626792166129675,0.3096125405630078,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265027,0.7658138871530085,0.2602656803672594,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265014,0.26997875796320336,0.22691925976239888,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265024,0.14511488578124698,0.32765703095053444,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265025,1.0540218112649224,0.320060241598773,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265034,0.07560022274788647,0.34746253890508955,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265037,-0.3413494572375715,0.26542963795900243,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265035,-0.008757658414628722,0.26104392926480185,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265033,-1.0610022830741412,0.33080718880539256,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265032,-0.53246733987348,0.2932111725202739,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265029,0.0967093417020699,0.22094416351543505,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265031,-0.4208972908877193,0.31741079480564544,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265006,0.2162253441635471,0.2473268865201042,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265009,0.49775325336660003,0.2620602492601697,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265012,0.41753139323614796,0.22421847826154234,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265013,0.5183903167544948,0.20005842619493136,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3264996,-2.203644993774475,0.6023792853498741,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265008,0.8821002476882427,0.2673337974022742,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265010,0.6468290757456714,0.26684628650095915,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265019,-0.26455895939597696,0.19536347400132864,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265022,-0.7444016062949501,0.19394437652201454,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265020,1.3173253708485078,0.1775191956039619,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265023,1.4187991327373055,0.18888743568160293,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265021,1.3344933279336821,0.18049678125879604,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
lig_CHEMBL3265018,-0.018523633873275713,0.17588472273348496,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,cinnabar
