,freenrg_GROMACS,err_GROMACS,freenrg_calc,err_calc
lig_34~lig_53,-4.6607,0.6554,-3.0958397906510733,0.27422548670425445
lig_37~lig_65,-3.3734,0.7618,0.5462570533499651,0.35390093805455275
lig_33~lig_50,-0.4999,0.247,-2.4531821056738172,0.23094435349690773
lig_32~lig_37,-0.4569,0.5457,-2.370672000057911,0.3196775882676304
lig_60~lig_61,-0.2082,0.2845,0.835698013082073,0.23919113990605265
lig_32~lig_33,-2.8796,0.3546,-0.2922420358839801,0.21086481647118144
lig_53~lig_58,-2.0649,0.4809,0.5569989886105464,0.19970021688704748
lig_65~lig_67,-1.0034,0.509,0.8264550174289331,0.19180381855063072
lig_27~lig_39,-2.3133,0.4479,-0.9104573923536252,0.1328174542336723
lig_27~lig_34,0.385,0.8125,-0.7528403928672365,0.22750420073920988
lig_50~lig_61,-1.4521,1.6127,1.2489255217965383,0.2812087122182192
lig_60~lig_67,-3.5444,0.0818,1.3342367035643194,0.027239244925782086
lig_27~lig_33,-1.3994,0.1974,-0.7588928436097051,0.21388709763064065
lig_37~lig_56,-1.1572,0.6464,-0.30453445648557853,0.2999149984967986
lig_60~lig_63,-2.2148,0.2696,-0.14716841944346726,0.09718811692331902
lig_56~lig_58,-2.3484,0.2067,-0.14982393063854893,0.05394670143602067
lig_53~lig_63,-1.8219,0.2089,0.9026643235057854,0.2171757832124157
