,freenrg_SOMD,err_SOMD,freenrg_calc,err_calc
lig_53~lig_67,1.2761,0.1495,2.384069446513572,0.19611671832598107
lig_65~lig_67,1.9573,0.1528,0.8264550174289331,0.19180381855063072
lig_39~lig_67,-1.8689,0.7006,-0.5541533446511124,0.0583948739140939
lig_60~lig_67,0.1244,0.1979,1.3342367035643194,0.027239244925782086
lig_33~lig_34,-0.7107,0.2618,0.006052450742468629,0.2612566286899177
lig_34~lig_37,-1.0751,0.1471,-2.0844824149163994,0.35494339781098216
lig_53~lig_56,1.5382,0.123,0.7068229192490953,0.19789847960991214
lig_50~lig_58,-2.8165,0.1317,-0.07960624562424101,0.15500427187590904
lig_60~lig_65,-1.7399,0.0348,0.5077816861353863,0.19167912020261121
lig_33~lig_53,-4.2612,0.2297,-3.0897873399086047,0.263038298992861
lig_37~lig_53,-2.4554,0.0623,-1.0113573757346739,0.35625684042870154
lig_56~lig_58,-2.1527,0.1269,-0.14982393063854893,0.05394670143602067
lig_60~lig_61,1.231,0.1374,0.835698013082073,0.23919113990605265
lig_27~lig_39,-2.8241,0.325,-0.9104573923536252,0.1328174542336723
lig_50~lig_53,-2.2768,0.211,-0.6366052342347874,0.24551962433962052
lig_61~lig_63,-2.7346,0.2703,-0.9828664325255403,0.25683413851255643
lig_63~lig_65,0.5134,0.1028,0.6549501055788536,0.21328914275597163
lig_33~lig_39,-0.9461,0.2788,-0.1515645487439201,0.18476293142713576
lig_32~lig_37,-2.5553,0.0904,-2.370672000057911,0.3196775882676304
lig_27~lig_32,-0.3328,0.0615,-0.466650807725725,0.1672336872313416
