,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_33~lig_50,-2.4531821056738172,0.23094435349690773,-1.007,0.0364
lig_61~lig_67,0.4985386904822464,0.23929108027361373,-0.8283,0.0385
lig_56~lig_58,-0.14982393063854893,0.05394670143602067,-2.0654,0.023
lig_33~lig_39,-0.1515645487439201,0.18476293142713576,0.0316,0.1703
lig_27~lig_32,-0.466650807725725,0.1672336872313416,-0.5612,0.1239
lig_60~lig_63,-0.14716841944346726,0.09718811692331902,-1.2946,0.0335
lig_34~lig_37,-2.0844824149163994,0.35494339781098216,-0.7505,0.0447
lig_32~lig_37,-2.370672000057911,0.3196775882676304,-1.4644,0.083
lig_50~lig_58,-0.07960624562424101,0.15500427187590904,-2.6927,0.4907
lig_61~lig_65,-0.3279163269466867,0.3053835780719608,-2.2233,0.0526
lig_27~lig_33,-0.7588928436097051,0.21388709763064065,-1.108,0.0557
lig_37~lig_56,-0.30453445648557853,0.2999149984967986,-0.2926,0.0947
lig_60~lig_65,0.5077816861353863,0.19167912020261121,-1.1798,0.0553
lig_32~lig_39,-0.44380658462790024,0.12789353557424024,-1.1771,0.0443
lig_50~lig_53,-0.6366052342347874,0.24551962433962052,-1.8447,0.1174
lig_37~lig_53,-1.0113573757346739,0.35625684042870154,-2.2009,0.0178
lig_34~lig_39,-0.15761699948638874,0.2003691883765465,-0.0293,0.1359
lig_56~lig_60,0.3430098237001573,0.03800023011890004,-1.1297,0.0446
lig_67~lig_39,0.5541533446511124,0.0583948739140939,2.9814,0.2226
lig_63~lig_61,0.9828664325255403,0.25683413851255643,2.7813,0.0478
