,freenrg_AMBER,err_AMBER,freenrg_calc,err_calc
lig_27~lig_33,-1.108,0.0557,-0.7588928436097051,0.21388709763064065
lig_27~lig_39,-1.0023,0.0885,-0.9104573923536252,0.1328174542336723
lig_32~lig_34,-2.0824,0.0577,-0.2861895851415115,0.22466517675543873
lig_32~lig_37,-1.4644,0.083,-2.370672000057911,0.3196775882676304
lig_32~lig_39,-1.1771,0.0443,-0.44380658462790024,0.12789353557424024
lig_33~lig_34,-0.447,0.0559,0.006052450742468629,0.2612566286899177
lig_33~lig_37,-0.5142,0.0504,-2.0784299641739308,0.3463731294839102
lig_37~lig_50,0.1384,0.2435,-0.37475214149988645,0.33326428555620574
lig_37~lig_56,-0.2926,0.0947,-0.30453445648557853,0.2999149984967986
lig_37~lig_65,-1.4206,0.1036,0.5462570533499651,0.35390093805455275
lig_67~lig_37,2.094,0.1042,-1.3727120707788982,0.29874230583961836
lig_50~lig_61,-1.0787,0.1784,1.2489255217965383,0.2812087122182192
lig_53~lig_58,-1.0094,0.0603,0.5569989886105464,0.19970021688704748
lig_53~lig_63,-0.688,0.0669,0.9026643235057854,0.2171757832124157
lig_56~lig_58,-2.0654,0.023,-0.14982393063854893,0.05394670143602067
lig_60~lig_61,1.0334,0.0939,0.835698013082073,0.23919113990605265
lig_60~lig_63,-1.2946,0.0335,-0.14716841944346726,0.09718811692331902
lig_60~lig_65,-1.1798,0.0553,0.5077816861353863,0.19167912020261121
lig_60~lig_67,-0.8251,0.1772,1.3342367035643194,0.027239244925782086
