,freenrg_SOMD,err_SOMD,freenrg_calc,err_calc
lig_33~lig_50,-0.9366,0.1807,-2.4531821056738172,0.23094435349690773
lig_61~lig_67,-1.0313,0.1367,0.4985386904822464,0.23929108027361373
lig_39~lig_67,-1.8689,0.7006,-0.5541533446511124,0.0583948739140939
lig_56~lig_58,-2.1527,0.1269,-0.14982393063854893,0.05394670143602067
lig_33~lig_39,-0.9461,0.2788,-0.1515645487439201,0.18476293142713576
lig_27~lig_32,-0.3328,0.0615,-0.466650807725725,0.1672336872313416
lig_60~lig_63,-1.7355,0.0799,-0.14716841944346726,0.09718811692331902
lig_34~lig_37,-1.0751,0.1471,-2.0844824149163994,0.35494339781098216
lig_32~lig_37,-2.5553,0.0904,-2.370672000057911,0.3196775882676304
lig_61~lig_63,-2.7346,0.2703,-0.9828664325255403,0.25683413851255643
lig_50~lig_58,-2.8165,0.1317,-0.07960624562424101,0.15500427187590904
lig_61~lig_65,-3.0198,0.1169,-0.3279163269466867,0.3053835780719608
lig_27~lig_33,-1.0982,0.0627,-0.7588928436097051,0.21388709763064065
lig_37~lig_56,-0.5551,0.0798,-0.30453445648557853,0.2999149984967986
lig_60~lig_65,-1.7399,0.0348,0.5077816861353863,0.19167912020261121
lig_32~lig_39,-2.5099,0.1296,-0.44380658462790024,0.12789353557424024
lig_50~lig_53,-2.2768,0.211,-0.6366052342347874,0.24551962433962052
lig_37~lig_53,-2.4554,0.0623,-1.0113573757346739,0.35625684042870154
lig_34~lig_39,0.0715,0.0709,-0.15761699948638874,0.2003691883765465
lig_56~lig_60,-0.8583,0.0344,0.3430098237001573,0.03800023011890004
