,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_34~lig_53,-3.0958397906510733,0.27422548670425445,-4.6607,0.6554
lig_37~lig_65,0.5462570533499651,0.35390093805455275,-3.3734,0.7618
lig_33~lig_50,-2.4531821056738172,0.23094435349690773,-0.4999,0.247
lig_32~lig_37,-2.370672000057911,0.3196775882676304,-0.4569,0.5457
lig_60~lig_61,0.835698013082073,0.23919113990605265,-0.2082,0.2845
lig_32~lig_33,-0.2922420358839801,0.21086481647118144,-2.8796,0.3546
lig_53~lig_58,0.5569989886105464,0.19970021688704748,-2.0649,0.4809
lig_65~lig_67,0.8264550174289331,0.19180381855063072,-1.0034,0.509
lig_27~lig_39,-0.9104573923536252,0.1328174542336723,-2.3133,0.4479
lig_27~lig_34,-0.7528403928672365,0.22750420073920988,0.385,0.8125
lig_50~lig_61,1.2489255217965383,0.2812087122182192,-1.4521,1.6127
lig_60~lig_67,1.3342367035643194,0.027239244925782086,-3.5444,0.0818
lig_27~lig_33,-0.7588928436097051,0.21388709763064065,-1.3994,0.1974
lig_37~lig_56,-0.30453445648557853,0.2999149984967986,-1.1572,0.6464
lig_60~lig_63,-0.14716841944346726,0.09718811692331902,-2.2148,0.2696
lig_56~lig_58,-0.14982393063854893,0.05394670143602067,-2.3484,0.2067
lig_53~lig_63,0.9026643235057854,0.2171757832124157,-1.8219,0.2089
