,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_61~lig_67,0.4985386904822464,0.23929108027361373,0.4985386904822464,0.23929108027361373
lig_39~lig_67,-0.5541533446511124,0.0583948739140939,-0.5541533446511124,0.0583948739140939
lig_27~lig_60,-2.798847440569057,0.12236213186193454,-2.798847440569057,0.12236213186193454
lig_33~lig_53,-3.0897873399086047,0.263038298992861,-3.0897873399086047,0.263038298992861
lig_27~lig_32,-0.466650807725725,0.1672336872313416,-0.466650807725725,0.1672336872313416
lig_27~lig_58,-3.2916811949077633,0.12821357346449422,-3.2916811949077633,0.12821357346449422
lig_27~lig_33,-0.7588928436097051,0.21388709763064065,-0.7588928436097051,0.21388709763064065
lig_27~lig_34,-0.7528403928672365,0.22750420073920988,-0.7528403928672365,0.22750420073920988
lig_27~lig_37,-2.837322807783636,0.3216791571551424,-2.837322807783636,0.3216791571551424
lig_61~lig_63,-0.9828664325255403,0.25683413851255643,-0.9828664325255403,0.25683413851255643
lig_27~lig_39,-0.9104573923536252,0.1328174542336723,-0.9104573923536252,0.1328174542336723
lig_61~lig_65,-0.3279163269466867,0.3053835780719608,-0.3279163269466867,0.3053835780719608
lig_37~lig_56,-0.30453445648557853,0.2999149984967986,-0.30453445648557853,0.2999149984967986
lig_50~lig_56,0.07021768501430792,0.15267598339936025,0.07021768501430792,0.15267598339936025
lig_60~lig_61,0.835698013082073,0.23919113990605265,0.835698013082073,0.23919113990605265
lig_37~lig_63,-0.10869305222888848,0.31297047609214845,-0.10869305222888848,0.31297047609214845
lig_53~lig_67,2.384069446513572,0.19611671832598107,2.384069446513572,0.19611671832598107
lig_27~lig_65,-2.2910657544336708,0.2258743448474704,-2.2910657544336708,0.2258743448474704
lig_50~lig_53,-0.6366052342347874,0.24551962433962052,-0.6366052342347874,0.24551962433962052
lig_50~lig_58,-0.07960624562424101,0.15500427187590904,-0.07960624562424101,0.15500427187590904
lig_67~lig_39,0.5541533446511124,0.0583948739140939,0.5541533446511124,0.0583948739140939
lig_63~lig_61,0.9828664325255403,0.25683413851255643,0.9828664325255403,0.25683413851255643
