,freenrg_GROMACS,err_GROMACS,freenrg_calc,err_calc
lig_37~lig_65,-3.3734,0.7618,0.5462570533499651,0.35390093805455275
lig_27~lig_65,-0.8767,1.2658,-2.2910657544336708,0.2258743448474704
lig_27~lig_61,0.6064,0.8874,-1.963149427486984,0.26737751578654434
lig_53~lig_58,-2.0649,0.4809,0.5569989886105464,0.19970021688704748
lig_27~lig_60,-1.5932,1.1296,-2.798847440569057,0.12236213186193454
lig_27~lig_39,-2.3133,0.4479,-0.9104573923536252,0.1328174542336723
lig_27~lig_34,0.385,0.8125,-0.7528403928672365,0.22750420073920988
lig_27~lig_33,-1.3994,0.1974,-0.7588928436097051,0.21388709763064065
lig_27~lig_67,-4.1547,0.5476,-1.4646107370047377,0.1225573784100886
lig_27~lig_50,-2.3426,0.5145,-3.2120749492835223,0.19193339920834473
lig_27~lig_63,-3.1685,0.8878,-2.9460158600125244,0.1540255323306095
lig_27~lig_32,-0.3209,0.5282,-0.466650807725725,0.1672336872313416
lig_53~lig_63,-1.8219,0.2089,0.9026643235057854,0.2171757832124157
lig_37~lig_53,-2.7161,0.2174,-1.0113573757346739,0.35625684042870154
lig_27~lig_56,-2.4341,0.6843,-3.1418572642692144,0.12538880343841016
lig_37~lig_61,3.2534,0.9475,0.8741733802966518,0.38172947258995105
lig_56~lig_58,-2.3484,0.2067,-0.14982393063854893,0.05394670143602067
