,freenrg_SOMD,err_SOMD,freenrg_calc,err_calc
lig_27~lig_33,-1.0982,0.0627,-0.7588928436097051,0.21388709763064065
lig_27~lig_39,-2.8241,0.325,-0.9104573923536252,0.1328174542336723
lig_32~lig_34,-1.0035,0.0973,-0.2861895851415115,0.22466517675543873
lig_32~lig_37,-2.5553,0.0904,-2.370672000057911,0.3196775882676304
lig_32~lig_39,-2.5099,0.1296,-0.44380658462790024,0.12789353557424024
lig_33~lig_34,-0.7107,0.2618,0.006052450742468629,0.2612566286899177
lig_33~lig_37,-1.3446,0.1422,-2.0784299641739308,0.3463731294839102
lig_37~lig_50,0.6453,0.2093,-0.37475214149988645,0.33326428555620574
lig_37~lig_56,-0.5551,0.0798,-0.30453445648557853,0.2999149984967986
lig_37~lig_65,-3.379,0.0908,0.5462570533499651,0.35390093805455275
lig_37~lig_67,-1.7782,0.1833,1.3727120707788982,0.29874230583961836
lig_50~lig_61,-1.0087,0.042,1.2489255217965383,0.2812087122182192
lig_53~lig_58,-0.6909,0.0485,0.5569989886105464,0.19970021688704748
lig_53~lig_63,-0.8809,0.0499,0.9026643235057854,0.2171757832124157
lig_56~lig_58,-2.1527,0.1269,-0.14982393063854893,0.05394670143602067
lig_60~lig_61,1.231,0.1374,0.835698013082073,0.23919113990605265
lig_60~lig_63,-1.7355,0.0799,-0.14716841944346726,0.09718811692331902
lig_60~lig_65,-1.7399,0.0348,0.5077816861353863,0.19167912020261121
lig_60~lig_67,0.1244,0.1979,1.3342367035643194,0.027239244925782086
