ligand,freenrg,error,engine,analysis,method
lig_224,-0.24430223759157244,0.14192435824646396,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_290,-4.060523783594473,0.12151834824753543,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_235,-0.8717969417254778,0.12156046136435691,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_266,-1.8933897913669888,0.19249549063754148,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_155,0.8038589480019667,0.12419958810390024,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_30,1.1097118012337965,0.17598510378383167,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_42,1.5553723320084742,0.16792183090282548,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_251,-0.3775022628741711,0.32444590175027893,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_67,-3.093032958991687,0.2527421574470923,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_256,0.3630392642541871,0.17440687441022953,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_31,2.6971460527585513,0.20438586812932893,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_43,2.191623902093859,0.16800490496524484,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_252,0.7597392642541152,0.11990542040104113,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_164,0.6328224375301446,0.22426995354776436,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_237,-1.4169493342090895,0.11080181056298256,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_227,-3.315734539635777,0.11126866955867021,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_15,-1.1114345396357734,0.10965650379870236,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_156,0.7648793463555137,0.12217606626052122,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_57,-1.1616345396357666,0.1132120230306408,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_165,0.24649751078099946,0.22387251546708845,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_215,-0.043653538614911724,0.10143465925445691,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_231,0.24181980797836644,0.11002784647561166,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_336,0.3312149115386944,0.11073960862431047,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_167,0.23478089272177272,0.10432366542058058,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_234,1.2090165908393864,0.10856729918099917,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_289,-0.694388385696552,0.1148281011717768,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_254,1.755921442646958,0.1562878333656322,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_338,0.4765990232026205,0.11866984338247603,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_163,0.9335401166694943,0.11334104609292658,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_206,1.9767592087032106,0.10486226971881492,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
