lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.8390 kcal/mol,0.3034 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3264999,lig_CHEMBL3265002,1.3256 kcal/mol,0.5107 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3264999,lig_CHEMBL3265005,-0.8811 kcal/mol,0.3534 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3259820,lig_CHEMBL3265026,-0.5771 kcal/mol,0.1772 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3259820,lig_CHEMBL3264999,9.2762 kcal/mol,0.6774 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265005,lig_CHEMBL3265026,-0.1941 kcal/mol,0.6481 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3259820,lig_CHEMBL3265016,1.6649 kcal/mol,0.1182 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3259820,lig_CHEMBL3265017,0.2231 kcal/mol,0.1284 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265028,lig_CHEMBL3265036,0.4419 kcal/mol,0.2743 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265028,lig_CHEMBL3265030,0.3071 kcal/mol,0.2017 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265027,lig_CHEMBL3265036,-1.6359 kcal/mol,0.2237 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265005,lig_CHEMBL3265014,1.6311 kcal/mol,0.1810 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265024,lig_CHEMBL3265025,1.0531 kcal/mol,0.1435 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3259820,lig_CHEMBL3265005,3.9950 kcal/mol,0.2213 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.7723 kcal/mol,0.1595 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265027,lig_CHEMBL3265034,-0.6774 kcal/mol,0.2483 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3265028,lig_CHEMBL3265037,-0.7259 kcal/mol,0.2964 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
