lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265002,0.5049 kcal/mol,0.1141 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.3793 kcal/mol,0.0864 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3264999,-1.9053 kcal/mol,0.8886 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265005,3.1388 kcal/mol,0.2049 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265026,-0.7819 kcal/mol,0.3425 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265016,0.1134 kcal/mol,0.3309 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265026,-1.1507 kcal/mol,0.4580 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265017,-0.7376 kcal/mol,0.5683 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265036,0.2611 kcal/mol,0.3573 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265030,0.1834 kcal/mol,0.2129 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265036,-0.7992 kcal/mol,0.0720 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265014,-0.8633 kcal/mol,0.1584 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265005,0.3176 kcal/mol,0.9991 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265025,1.6572 kcal/mol,0.4798 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.1479 kcal/mol,0.4454 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265034,-1.1468 kcal/mol,0.8036 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265037,-0.4924 kcal/mol,0.2308 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265035,-0.7603 kcal/mol,0.0687 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265033,lig_CHEMBL3265034,1.2833 kcal/mol,0.2365 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265032,lig_CHEMBL3265033,-0.4254 kcal/mol,0.1983 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265029,lig_CHEMBL3265035,-0.7372 kcal/mol,0.3452 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265025,lig_CHEMBL3265026,-1.0716 kcal/mol,0.1222 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265031,lig_CHEMBL3265034,0.1922 kcal/mol,0.3508 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265026,-0.2489 kcal/mol,0.2031 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265031,lig_CHEMBL3265032,-0.0622 kcal/mol,0.1413 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265002,lig_CHEMBL3265004,-0.7643 kcal/mol,0.0700 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265006,lig_CHEMBL3265009,-0.4142 kcal/mol,0.1567 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265012,lig_CHEMBL3265013,0.0803 kcal/mol,0.1872 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
