lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265004,-1.4782 kcal/mol,0.4810 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265002,1.7079 kcal/mol,0.9872 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265005,-0.8677 kcal/mol,0.4887 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3264999,6.6637 kcal/mol,1.0463 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265026,0.1452 kcal/mol,0.2727 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265026,-0.6183 kcal/mol,0.6774 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265016,1.4950 kcal/mol,0.3261 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265017,0.0326 kcal/mol,0.2937 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265036,0.1991 kcal/mol,0.5767 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265030,-0.0024 kcal/mol,0.3801 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265036,-1.5348 kcal/mol,0.1374 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265014,0.7125 kcal/mol,0.7842 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265025,0.9282 kcal/mol,0.2528 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265005,3.8391 kcal/mol,0.3874 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.2759 kcal/mol,0.3352 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265034,-0.7656 kcal/mol,0.2893 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265037,-1.1304 kcal/mol,0.5641 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265035,-0.8999 kcal/mol,0.3009 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265033,lig_CHEMBL3265034,5.9207 kcal/mol,0.6264 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265032,lig_CHEMBL3265033,-0.7246 kcal/mol,0.3791 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265025,lig_CHEMBL3265026,-1.5308 kcal/mol,0.2760 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265029,lig_CHEMBL3265035,-0.7151 kcal/mol,0.2936 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265031,lig_CHEMBL3265034,-1.1614 kcal/mol,0.2256 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265026,-0.4880 kcal/mol,0.4905 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265031,lig_CHEMBL3265032,-0.3099 kcal/mol,0.1423 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265002,lig_CHEMBL3265004,-1.8731 kcal/mol,0.4687 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265012,lig_CHEMBL3265013,1.1643 kcal/mol,0.2544 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265006,lig_CHEMBL3265009,-0.4385 kcal/mol,0.3757 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265017,lig_CHEMBL3265028,-0.6856 kcal/mol,0.3442 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265017,lig_CHEMBL3265029,-0.2689 kcal/mol,0.4419 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265032,lig_CHEMBL3265037,1.6535 kcal/mol,0.5414 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265008,lig_CHEMBL3265010,-1.7776 kcal/mol,0.5326 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3264996,lig_CHEMBL3264999,-0.5617 kcal/mol,0.6500 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265009,lig_CHEMBL3265010,0.2923 kcal/mol,0.5983 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265012,lig_CHEMBL3265014,-0.6347 kcal/mol,0.4643 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265019,lig_CHEMBL3265022,1.0415 kcal/mol,0.1594 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265020,lig_CHEMBL3265023,-0.3348 kcal/mol,0.2231 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265013,-0.6458 kcal/mol,0.4109 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265006,-2.6871 kcal/mol,0.2744 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265009,-1.3943 kcal/mol,0.3131 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265017,lig_CHEMBL3265021,0.4251 kcal/mol,0.4073 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265017,lig_CHEMBL3265022,-1.2498 kcal/mol,0.4180 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265021,lig_CHEMBL3265023,-1.0393 kcal/mol,0.3016 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265008,lig_CHEMBL3265009,-2.2353 kcal/mol,0.7546 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265016,lig_CHEMBL3265017,0.4773 kcal/mol,0.2012 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265016,lig_CHEMBL3265018,-0.4699 kcal/mol,0.2446 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265018,lig_CHEMBL3265020,1.1570 kcal/mol,0.4137 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265019,lig_CHEMBL3265021,1.1301 kcal/mol,0.2947 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265020,lig_CHEMBL3265021,0.1322 kcal/mol,0.2126 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
