lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265002,-0.4768 kcal/mol,0.1306 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.1893 kcal/mol,0.1854 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3264999,0.2366 kcal/mol,0.7357 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265005,5.2674 kcal/mol,0.1255 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265026,0.0023 kcal/mol,0.3959 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265026,-6.0860 kcal/mol,0.6502 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265016,0.4797 kcal/mol,0.1501 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265017,-1.2276 kcal/mol,0.2348 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265036,-1.0779 kcal/mol,0.3898 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265030,-0.1550 kcal/mol,0.0585 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265036,-2.5009 kcal/mol,0.3719 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265005,1.4207 kcal/mol,0.8097 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265014,0.3569 kcal/mol,0.6734 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265025,1.0270 kcal/mol,0.0524 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265030,-1.1903 kcal/mol,0.0660 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265034,-1.0631 kcal/mol,0.0716 kcal/mol,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
