lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265002,1.2544 kcal/mol,0.6970 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265004,-1.2071 kcal/mol,0.2820 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3264999,8.6733 kcal/mol,0.6786 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265005,-0.8261 kcal/mol,0.4166 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265026,-0.4029 kcal/mol,0.2493 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265026,-0.5661 kcal/mol,0.5043 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265016,1.6215 kcal/mol,0.1473 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265017,0.0951 kcal/mol,0.1289 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265036,0.4455 kcal/mol,0.3957 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265030,0.1673 kcal/mol,0.2806 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265036,-1.6054 kcal/mol,0.2095 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265014,1.4060 kcal/mol,0.2306 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265005,3.9161 kcal/mol,0.3096 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265025,0.8980 kcal/mol,0.1570 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.5632 kcal/mol,0.1516 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265034,-0.6133 kcal/mol,0.2800 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265037,-0.7097 kcal/mol,0.2413 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265035,-1.3731 kcal/mol,0.2045 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265033,lig_CHEMBL3265034,5.2325 kcal/mol,0.4534 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265032,lig_CHEMBL3265033,-0.6490 kcal/mol,0.2948 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265025,lig_CHEMBL3265026,-1.7063 kcal/mol,0.2315 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265029,lig_CHEMBL3265035,-1.0806 kcal/mol,0.1936 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265031,lig_CHEMBL3265034,-1.4148 kcal/mol,0.2076 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265026,-0.9334 kcal/mol,0.1961 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
